accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
0.9421114071638952,0.9316259773895811,0.9447167180720469,0.7754404942698341,0.7931828237146245,0.7800645243223515,0.05528328192795256,0.08146476329288556,0.8453283459536407,0.8074737623249314
