cluster_id,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.855072463768116,601.3768115942029,0.9376155650317067,0.9349061320089852,0.9367393307480398,0.7237727014445295,0.795386717004686,0.7515453067942749,0.9700541717727812,0.9057230932343718,0.06326066925196022,0.05968574676342998
