cluster_id,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.8405797101449275,626.9420289855072,0.9580649152800587,0.9540293021759736,0.9575253817099969,0.7564536192216098,0.8056056864100661,0.7751671522950063,0.9776779467695503,0.9242127690186736,0.042474618290003055,0.04946677735804977
