accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
0.9393077891461952,0.9348943361458676,0.9393525553338474,0.7671948514244514,0.8050837039653983,0.7822016796572117,0.060647444666152454,0.06956388304211192,0.8434875561008933,0.8030391795167883
