client_id,dataset,client,accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate,tn,fp,fn,tp
SisFall::SA16,SisFall,SA16,0.9802939211756847,0.9799547813334336,0.9814612868047983,0.9709153122326775,0.978448275862069,0.9746672391584371,0.998703136163652,0.9979464985624976,0.018538713195201745,0.021551724137931036,1800,34,25,1135
KFall::SA17,KFall,SA17,0.9714285714285714,0.9714402215464075,0.971049457177322,0.9693486590038314,0.971830985915493,0.9705882352941176,0.9965418125597537,0.9964200002295873,0.028950542822677925,0.028169014084507043,805,24,22,759
SisFall::SA12,SisFall,SA12,0.9478505990133897,0.9483102650525519,0.955639097744361,0.9600811907983762,0.9409814323607427,0.9504353650368386,0.9829760076584034,0.9880783340652957,0.0443609022556391,0.059018567639257294,1271,59,89,1419
KFall::SA31,KFall,SA31,0.9699306090979183,0.9703164593831008,0.9676113360323887,0.9575221238938053,0.9730215827338129,0.9652096342551294,0.9929538150855833,0.9806611473617683,0.032388663967611336,0.02697841726618705,717,24,15,541
KFall::SA21,KFall,SA21,0.8515193370165746,0.8762393418100225,0.7577142857142857,0.7289002557544757,0.9947643979057592,0.8413284132841329,0.9486222887060584,0.9185121595377845,0.2422857142857143,0.005235602094240838,663,212,3,570
UpFall::S02,UpFall,S02,0.9433962264150944,0.9118788819875776,0.9547101449275363,0.7448979591836735,0.8690476190476191,0.8021978021978022,0.9778133626639062,0.8461309979752877,0.04528985507246377,0.13095238095238096,1054,50,22,146
UpFall::S07,UpFall,S07,0.8488085456039441,0.7787994359006032,0.8803501945525292,0.5099601593625498,0.6772486772486772,0.5818181818181818,0.854600292343483,0.6777557094265078,0.11964980544747082,0.32275132275132273,905,123,61,128
SisFall::SE03,SisFall,SE03,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,1453,0,0,0
SisFall::SE08,SisFall,SE08,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,1541,0,0,0
