client_id,dataset,client,cluster_id,evaluation_split,model_source,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
KFall::SA19,KFall,SA19,1,local_val,last_round_local_fit,491,0.9924509310518369,0.9924311963785648,0.9888663967611336,0.989065606361829,0.995995995995996,0.9925187032418953,0.011133603238866396,0.004004004004004004,0.9991378017693807,0.9990282426241617
KFall::SA23,KFall,SA23,1,local_val,last_round_local_fit,484,0.9874701670644391,0.9876364309957804,0.9865563598759048,0.9817927170868347,0.9887165021156559,0.9852424455375967,0.01344364012409514,0.011283497884344146,0.9984495400399356,0.997630303999429
KFall::SA24,KFall,SA24,1,local_val,last_round_local_fit,522,0.9841456253669995,0.9842813453099821,0.9829605963791267,0.9791937581274383,0.9856020942408377,0.9823874755381604,0.01703940362087327,0.014397905759162303,0.9980847398089758,0.9973899159653858
KFall::SA14,KFall,SA14,1,local_val,last_round_local_fit,430,0.9840510366826156,0.9826073700320437,0.9887931034482759,0.9818688981868898,0.9764216366158114,0.9791376912378303,0.011206896551724138,0.023578363384188627,0.9983069491606485,0.9970560911840396
KFall::SA12,KFall,SA12,1,local_val,last_round_local_fit,332,0.9744069912609239,0.9739510781746252,0.9770992366412213,0.9693877551020408,0.9708029197080292,0.9700948212983224,0.022900763358778626,0.029197080291970802,0.9974480414553965,0.9967385416665793
SisFall::SA17,SisFall,SA17,0,local_val,last_round_local_fit,899,0.9777616630408509,0.9783445265671258,0.9754428341384863,0.9637551990493167,0.9812462189957653,0.9724220623501199,0.02455716586151369,0.018753781004234724,0.99777304330291,0.9966304621813888
KFall::SA20,KFall,SA20,1,local_val,last_round_local_fit,421,0.9868119266055045,0.9871103633826701,0.9846782431052093,0.9805699481865285,0.9895424836601308,0.9850357839947951,0.015321756894790603,0.01045751633986928,0.9982521847690387,0.9963837785850636
SisFall::SA18,SisFall,SA18,0,local_val,last_round_local_fit,899,0.9856699307379986,0.9861628972411979,0.983820047355959,0.9755223880597015,0.9885057471264368,0.9819711538461539,0.01617995264404104,0.011494252873563218,0.9971389704973045,0.9963012561244567
KFall::SA37,KFall,SA37,1,local_val,last_round_local_fit,381,0.978750804893754,0.9784487076738129,0.9821428571428571,0.9788732394366197,0.9747545582047685,0.9768095572733662,0.017857142857142856,0.025245441795231416,0.9973819541841982,0.9960687004829802
SisFall::SA21,SisFall,SA21,0,local_val,last_round_local_fit,1057,0.9736907421196327,0.9733308476823188,0.9759720401922237,0.9684633027522935,0.9706896551724138,0.9695752009184845,0.024027959807776323,0.029310344827586206,0.9967114083849294,0.9959270275773187
SisFall::SA05,SisFall,SA05,0,local_val,last_round_local_fit,1397,0.9680130116562754,0.9682525210160653,0.9587519830777367,0.9575163398692811,0.9777530589543938,0.9675288937809576,0.041248016922263354,0.02224694104560623,0.9959438450031735,0.9957074827214772
SisFall::SA23,SisFall,SA23,0,local_val,last_round_local_fit,959,0.976738551005573,0.9771649837000227,0.9744449099287809,0.9654586636466591,0.9798850574712644,0.9726183685111238,0.025555090071219103,0.020114942528735632,0.9969376748575859,0.9955451417083403
SisFall::SA20,SisFall,SA20,0,local_val,last_round_local_fit,1036,0.9694401643554186,0.9698334239061213,0.9646946564885496,0.9594964422550629,0.974972191323693,0.9671724137931035,0.035305343511450385,0.02502780867630701,0.9959833975834047,0.9950463108644252
SisFall::SA09,SisFall,SA09,0,local_val,last_round_local_fit,1037,0.9770313657693258,0.9765846115233839,0.979469632164243,0.9719953325554259,0.9736995908825249,0.9728467153284671,0.020530367835757058,0.026300409117475162,0.9951630095407415,0.9944335757531845
SisFall::SA10,SisFall,SA10,0,local_val,last_round_local_fit,881,0.9745541022592152,0.975422582826234,0.9703853955375253,0.9589657110736369,0.9804597701149426,0.9695936345552714,0.029614604462474645,0.01954022988505747,0.9963847893497471,0.9941894849643714
SisFall::SA19,SisFall,SA19,0,local_val,last_round_local_fit,879,0.9757546945566913,0.9745400963861856,0.9798683701122726,0.968019680196802,0.9692118226600985,0.9686153846153847,0.02013162988772745,0.03078817733990148,0.9959034917583517,0.9940934699927892
