round,metric,value
1,cluster_id,0.5982147119194233
1,num_examples,755.7399875889064
1,participating_clients,69.0
1,total_examples,41898.0
1,val_accuracy,0.8553186042081906
1,val_balanced_accuracy,0.8530325404020208
1,val_f1,0.7224909125178557
1,val_far,0.18356733534245087
1,val_miss_rate,0.11036758385350742
1,val_pr_auc,0.8318717929300327
1,val_precision,0.6674100658953448
1,val_recall,0.7993894451216228
1,val_roc_auc,0.9017298260922744
1,val_specificity,0.8164326646575488
2,cluster_id,0.5982147119194233
2,num_examples,755.7399875889064
2,participating_clients,69.0
2,total_examples,41898.0
2,val_accuracy,0.8990661154489299
2,val_balanced_accuracy,0.9029458164758682
2,val_f1,0.7722620775664923
2,val_far,0.11918146615450138
2,val_miss_rate,0.07492690089376232
2,val_pr_auc,0.887646783236925
2,val_precision,0.7303240608925469
2,val_recall,0.8348301280813679
2,val_roc_auc,0.9498081887606793
2,val_specificity,0.8808185338454987
3,cluster_id,0.5982147119194233
3,num_examples,755.7399875889064
3,participating_clients,69.0
3,total_examples,41898.0
3,val_accuracy,0.9123130934964638
3,val_balanced_accuracy,0.9157003372252278
3,val_f1,0.7871033346941221
3,val_far,0.1012172753792277
3,val_miss_rate,0.06738205017031722
3,val_pr_auc,0.8972297517198343
3,val_precision,0.7507409360165475
3,val_recall,0.8423749788048129
3,val_roc_auc,0.9579370209694464
3,val_specificity,0.8987827246207722
4,cluster_id,0.5982147119194233
4,num_examples,755.7399875889064
4,participating_clients,69.0
4,total_examples,41898.0
4,val_accuracy,0.9189480138526969
4,val_balanced_accuracy,0.9218198876903881
4,val_f1,0.7939095004150835
4,val_far,0.09444121295923634
4,val_miss_rate,0.06191901165998767
4,val_pr_auc,0.8999719367636436
4,val_precision,0.7577594586899923
4,val_recall,0.8478380173151423
4,val_roc_auc,0.9612175498837364
4,val_specificity,0.9055587870407638
5,cluster_id,0.5982147119194233
5,num_examples,755.7399875889064
5,participating_clients,69.0
5,total_examples,41898.0
5,val_accuracy,0.9220462294672815
5,val_balanced_accuracy,0.925169243882387
5,val_f1,0.7971322727844832
5,val_far,0.09078605050359358
5,val_miss_rate,0.058875461731632724
5,val_pr_auc,0.9024080926062239
5,val_precision,0.7611941695108286
5,val_recall,0.8508815672434976
5,val_roc_auc,0.9632594642143804
5,val_specificity,0.9092139494964063
6,cluster_id,0.5982147119194233
6,num_examples,755.7399875889064
6,participating_clients,69.0
6,total_examples,41898.0
6,val_accuracy,0.9260000107512788
6,val_balanced_accuracy,0.9279590666002474
6,val_f1,0.8013358353041994
6,val_far,0.08401749445097158
6,val_miss_rate,0.060064372348533776
6,val_pr_auc,0.9066850813715626
6,val_precision,0.7698350748727737
6,val_recall,0.8496926566265958
6,val_roc_auc,0.9657994947260428
6,val_specificity,0.9159825055490284
7,cluster_id,0.5982147119194233
7,num_examples,755.7399875889064
7,participating_clients,69.0
7,total_examples,41898.0
7,val_accuracy,0.9277872051652262
7,val_balanced_accuracy,0.9301534990187625
7,val_f1,0.8036361236313869
7,val_far,0.08124422008377082
7,val_miss_rate,0.05844878187870422
7,val_pr_auc,0.9076359869613017
7,val_precision,0.7731090885688584
7,val_recall,0.8513082470964257
7,val_roc_auc,0.9664229930676772
7,val_specificity,0.9187557799162289
8,cluster_id,0.5982147119194233
8,num_examples,755.7399875889064
8,participating_clients,69.0
8,total_examples,41898.0
8,val_accuracy,0.9298211001346962
8,val_balanced_accuracy,0.9316547563647164
8,val_f1,0.8053696278123565
8,val_far,0.07888098108255254
8,val_miss_rate,0.057809506188014816
8,val_pr_auc,0.9072900629938063
8,val_precision,0.7751751806952241
8,val_recall,0.8519475227871152
8,val_roc_auc,0.9671388147378766
8,val_specificity,0.9211190189174474
9,cluster_id,0.5982147119194233
9,num_examples,755.7399875889064
9,participating_clients,69.0
9,total_examples,41898.0
9,val_accuracy,0.9309872817631885
9,val_balanced_accuracy,0.9329990830703666
9,val_f1,0.8070881269454738
9,val_far,0.07675367096682788
9,val_miss_rate,0.05724816289243879
9,val_pr_auc,0.9103564844174991
9,val_precision,0.7782870265919792
9,val_recall,0.8525088660826913
9,val_roc_auc,0.9680149486828425
9,val_specificity,0.9232463290331719
10,cluster_id,0.5982147119194233
10,num_examples,755.7399875889064
10,participating_clients,69.0
10,total_examples,41898.0
10,val_accuracy,0.9322063153557705
10,val_balanced_accuracy,0.9335316692572913
10,val_f1,0.808235732348289
10,val_far,0.07479990385114667
10,val_miss_rate,0.058136757634270335
10,val_pr_auc,0.9110787280156568
10,val_precision,0.7812275817840747
10,val_recall,0.8516202713408598
10,val_roc_auc,0.9680507510446823
10,val_specificity,0.9252000961488539
11,cluster_id,0.5982147119194233
11,num_examples,755.7399875889064
11,participating_clients,69.0
11,total_examples,41898.0
11,val_accuracy,0.9332469856106816
11,val_balanced_accuracy,0.9345703983279415
11,val_f1,0.809216281832991
11,val_far,0.07567622247281118
11,val_miss_rate,0.05518298087130509
11,val_pr_auc,0.9115054721679896
11,val_precision,0.7793255725574852
11,val_recall,0.8545740481038246
11,val_roc_auc,0.9682634360020768
11,val_specificity,0.9243237775271892
12,cluster_id,0.5982147119194233
12,num_examples,755.7399875889064
12,participating_clients,69.0
12,total_examples,41898.0
12,val_accuracy,0.9346207609198504
12,val_balanced_accuracy,0.9351117958548777
12,val_f1,0.8103530134078453
12,val_far,0.0724892415015365
12,val_miss_rate,0.057287166788708516
12,val_pr_auc,0.9127450222968987
12,val_precision,0.7844790248312176
12,val_recall,0.852469862186422
12,val_roc_auc,0.9691014828148465
12,val_specificity,0.9275107584984635
13,cluster_id,0.5982147119194233
13,num_examples,755.7399875889064
13,participating_clients,69.0
13,total_examples,41898.0
13,val_accuracy,0.9355463578763763
13,val_balanced_accuracy,0.936863272439988
13,val_f1,0.8120197455618593
13,val_far,0.07128355526109142
13,val_miss_rate,0.054989899858933024
13,val_pr_auc,0.9114587842237231
13,val_precision,0.7846942316378313
13,val_recall,0.8547671291161968
13,val_roc_auc,0.9690848448155615
13,val_specificity,0.9287164447389084
14,cluster_id,0.5982147119194233
14,num_examples,755.7399875889064
14,participating_clients,69.0
14,total_examples,41898.0
14,val_accuracy,0.9361967220513155
14,val_balanced_accuracy,0.9372316441064693
14,val_f1,0.8125528427582724
14,val_far,0.06965851997955526
14,val_miss_rate,0.05587819180750619
14,val_pr_auc,0.9114035222345799
14,val_precision,0.7864950905270307
14,val_recall,0.8538788371676237
14,val_roc_auc,0.9694414364121261
14,val_specificity,0.9303414800204446
15,cluster_id,0.5982147119194233
15,num_examples,755.7399875889064
15,participating_clients,69.0
15,total_examples,41898.0
15,val_accuracy,0.9374918734247749
15,val_balanced_accuracy,0.9383729857547601
15,val_f1,0.8139479196988763
15,val_far,0.06824436384223108
15,val_miss_rate,0.05500966464824886
15,val_pr_auc,0.9125093408129984
15,val_precision,0.7882545434188207
15,val_recall,0.8547473643268811
15,val_roc_auc,0.9697126651792245
15,val_specificity,0.9317556361577688
16,cluster_id,0.5982147119194233
16,num_examples,755.7399875889064
16,participating_clients,69.0
16,total_examples,41898.0
16,val_accuracy,0.9374062524798678
16,val_balanced_accuracy,0.9390116351614783
16,val_f1,0.8141328621781844
16,val_far,0.06794392400931867
16,val_miss_rate,0.05403280566772448
16,val_pr_auc,0.9151485121130657
16,val_precision,0.788483828699175
16,val_recall,0.8557242233074056
16,val_roc_auc,0.9704723877541567
16,val_specificity,0.9320560759906817
17,cluster_id,0.5982147119194233
17,num_examples,755.7399875889064
17,participating_clients,69.0
17,total_examples,41898.0
17,val_accuracy,0.938748993223368
17,val_balanced_accuracy,0.9394626304882575
17,val_f1,0.8155833338974485
17,val_far,0.06654511090206014
17,val_miss_rate,0.05452962812142481
17,val_pr_auc,0.9151316832079485
17,val_precision,0.790747085795931
17,val_recall,0.8552274008537054
17,val_roc_auc,0.9707961498785909
17,val_specificity,0.9334548890979396
18,cluster_id,0.5982147119194233
18,num_examples,755.7399875889064
18,participating_clients,69.0
18,total_examples,41898.0
18,val_accuracy,0.9397604153722839
18,val_balanced_accuracy,0.9393064093150172
18,val_f1,0.8161921321491911
18,val_far,0.06327429377929465
18,val_miss_rate,0.058112887590670924
18,val_pr_auc,0.9151756802579494
18,val_precision,0.7944152119805246
18,val_recall,0.8516441413844593
18,val_roc_auc,0.9707615671845352
18,val_specificity,0.9367257062207056
19,cluster_id,0.5982147119194233
19,num_examples,755.7399875889064
19,participating_clients,69.0
19,total_examples,41898.0
19,val_accuracy,0.9399172233793422
19,val_balanced_accuracy,0.9389637248270652
19,val_f1,0.8156143424167421
19,val_far,0.0636020247495483
19,val_miss_rate,0.05847052559632098
19,val_pr_auc,0.9144546470193358
19,val_precision,0.7954866280527247
19,val_recall,0.8512865033788091
19,val_roc_auc,0.9704842152733285
19,val_specificity,0.9363979752504515
20,cluster_id,0.5982147119194233
20,num_examples,755.7399875889064
20,participating_clients,69.0
20,total_examples,41898.0
20,val_accuracy,0.9402726784457112
20,val_balanced_accuracy,0.9398064641237909
20,val_f1,0.8167110913199318
20,val_far,0.06432083641192343
20,val_miss_rate,0.05606623534049487
20,val_pr_auc,0.9170814972548578
20,val_precision,0.7956805500129742
20,val_recall,0.8536907936346352
20,val_roc_auc,0.9713122958113998
20,val_specificity,0.9356791635880763
21,cluster_id,0.5982147119194233
21,num_examples,755.7399875889064
21,participating_clients,69.0
21,total_examples,41898.0
21,val_accuracy,0.9413607348678681
21,val_balanced_accuracy,0.9414372056686335
21,val_f1,0.8187143027597179
21,val_far,0.06320949412506935
21,val_miss_rate,0.05391609453766457
21,val_pr_auc,0.9178062142901551
21,val_precision,0.7978158442984337
21,val_recall,0.8558409344374655
21,val_roc_auc,0.9718591119790436
21,val_specificity,0.9367905058749307
22,cluster_id,0.5982147119194233
22,num_examples,755.7399875889064
22,participating_clients,69.0
22,total_examples,41898.0
22,val_accuracy,0.941380221277057
22,val_balanced_accuracy,0.9405721232139668
22,val_f1,0.8178384052542395
22,val_far,0.06183491415300474
22,val_miss_rate,0.05702083941906156
22,val_pr_auc,0.9172259025132623
22,val_precision,0.7979968223389088
22,val_recall,0.8527361895560683
22,val_roc_auc,0.9717184530170737
22,val_specificity,0.9381650858469952
23,cluster_id,0.5982147119194233
23,num_examples,755.7399875889064
23,participating_clients,69.0
23,total_examples,41898.0
23,val_accuracy,0.9419110591697302
23,val_balanced_accuracy,0.9412517426520026
23,val_f1,0.8186830698166188
23,val_far,0.06292535193957903
23,val_miss_rate,0.054571162756415416
23,val_pr_auc,0.9145765908575505
23,val_precision,0.797200125516752
23,val_recall,0.8551858662187147
23,val_roc_auc,0.9709503381701314
23,val_specificity,0.9370746480604212
24,cluster_id,0.5982147119194233
24,num_examples,755.7399875889064
24,participating_clients,69.0
24,total_examples,41898.0
24,val_accuracy,0.9431091744602467
24,val_balanced_accuracy,0.9418199416454328
24,val_f1,0.8199315706849494
24,val_far,0.05979736140555981
24,val_miss_rate,0.05656275530357436
24,val_pr_auc,0.9174626282733777
24,val_precision,0.8009131064227957
24,val_recall,0.8531942736715556
24,val_roc_auc,0.9718252196146823
24,val_specificity,0.9402026385944403
25,cluster_id,0.5982147119194233
25,num_examples,755.7399875889064
25,participating_clients,69.0
25,total_examples,41898.0
25,val_accuracy,0.9430399903153793
25,val_balanced_accuracy,0.9411704595667727
25,val_f1,0.8193103752979414
25,val_far,0.06058554408454099
25,val_miss_rate,0.05707353678191375
25,val_pr_auc,0.9154324447423083
25,val_precision,0.799510989801511
25,val_recall,0.8526834921932158
25,val_roc_auc,0.971372720810628
25,val_specificity,0.939414455915459
