client_id,dataset,client,cluster_id,evaluation_split,model_source,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
KFall::SA19,KFall,SA19,1,local_val,last_round_local_fit,491,0.9949672873678913,0.9949671331250278,0.9949392712550608,0.994994994994995,0.994994994994995,0.994994994994995,0.005060728744939271,0.005005005005005005,0.9995390126969075,0.9994629759670686
KFall::SA24,KFall,SA24,1,local_val,last_round_local_fit,522,0.9841456253669995,0.9853790653976325,0.9733759318423855,0.9682337992376112,0.9973821989528796,0.9825918762088974,0.026624068157614485,0.002617801047120419,0.9986325544050985,0.998241414714268
KFall::SA37,KFall,SA37,1,local_val,last_round_local_fit,381,0.978750804893754,0.9784487076738129,0.9821428571428571,0.9788732394366197,0.9747545582047685,0.9768095572733662,0.017857142857142856,0.025245441795231416,0.9981466639951914,0.9978690951802351
SisFall::SA23,SisFall,SA23,0,local_val,last_round_local_fit,959,0.9796462321298764,0.9797564874872995,0.9790532048596565,0.9715261958997722,0.9804597701149426,0.9759725400457666,0.02094679514034353,0.01954022988505747,0.9978470546879891,0.9970051731477417
SisFall::SA21,SisFall,SA21,0,local_val,last_round_local_fit,1057,0.9764209481260859,0.9761471656046158,0.9781564001747488,0.9713467048710601,0.9741379310344828,0.9727403156384505,0.021843599825251202,0.02586206896551724,0.9973139904490743,0.9966745302007951
SisFall::SA17,SisFall,SA17,0,local_val,last_round_local_fit,899,0.9758278946096205,0.9761270680449249,0.9746376811594203,0.9624776652769506,0.9776164549304295,0.9699879951980792,0.025362318840579712,0.02238354506957048,0.9976815929267335,0.996656736054004
SisFall::SA18,SisFall,SA18,0,local_val,last_round_local_fit,899,0.9863864342010986,0.986649682885056,0.9853985793212312,0.9778443113772455,0.9879007864488808,0.9828468251579898,0.014601420678768745,0.012099213551119177,0.9978570927222801,0.9964203870248654
KFall::SA23,KFall,SA23,1,local_val,last_round_local_fit,484,0.986873508353222,0.987683834522311,0.9824198552223371,0.9764216366158114,0.9929478138222849,0.9846153846153847,0.017580144777662874,0.007052186177715092,0.9981082346489148,0.9962671560980517
SisFall::SA05,SisFall,SA05,0,local_val,last_round_local_fit,1397,0.9709948495527243,0.9709422126588741,0.973030142781597,0.9715560513106526,0.9688542825361512,0.9702032859927596,0.026969857218402962,0.03114571746384872,0.9964217836493807,0.9962113527352177
SisFall::SA20,SisFall,SA20,0,local_val,last_round_local_fit,1036,0.970467385721623,0.9703922509319092,0.9713740458015268,0.9667221297836939,0.9694104560622915,0.968064426548181,0.02862595419847328,0.030589543937708564,0.9962405216992587,0.9954493876793173
