accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.8799453098082476,0.8671271603062453,0.9227966562956589,0.7340634548905768,0.6899249495319179,0.6983296016973094,0.8211072105587843,0.7656857835045123,0.07720334370434118,0.1885423356831682
