client_id,dataset,client,cluster_id,evaluation_split,model_source,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
SisFall::SA04,SisFall,SA04,0,local_val,last_round_local_fit,887,0.94617766134794,0.9405276243561145,0.9710610932475884,0.9558011049723757,0.9099941554646406,0.9323353293413174,0.028938906752411574,0.09000584453535944,0.989084014725974,0.9855140266981858
SisFall::SA02,SisFall,SA02,0,local_val,last_round_local_fit,1397,0.9447004608294931,0.944186619012017,0.9645690111052353,0.9612268518518519,0.9238042269187987,0.9421440726035167,0.035430988894764676,0.07619577308120133,0.9826350919318664,0.983697161563671
KFall::SA26,KFall,SA26,1,local_val,last_round_local_fit,482,0.9669883189436262,0.9681046668745452,0.9550982226379794,0.9484425349087003,0.9811111111111112,0.9645002730748226,0.04490177736202058,0.01888888888888889,0.9917082423864463,0.9822158805663325
KFall::SA33,KFall,SA33,1,local_val,last_round_local_fit,380,0.9561253561253561,0.9623287671232876,0.9246575342465754,0.9049382716049382,1.0,0.950097213220998,0.07534246575342465,0.0,0.9862553161951394,0.9791577287502542
KFall::SA28,KFall,SA28,1,local_val,last_round_local_fit,417,0.9257112750263435,0.9339051999384944,0.8726765799256505,0.856544502617801,0.9951338199513382,0.9206527855936972,0.12732342007434944,0.004866180048661801,0.9889685597735147,0.9782480113074465
KFall::SA35,KFall,SA35,1,local_val,last_round_local_fit,463,0.9615384615384616,0.9634936678756169,0.935251798561151,0.9302325581395349,0.9917355371900827,0.96,0.06474820143884892,0.008264462809917356,0.9878763206334915,0.9767368823546972
KFall::SA07,KFall,SA07,1,local_val,last_round_local_fit,419,0.9495317377731529,0.9526205264188214,0.9421686746987952,0.9005524861878453,0.9630723781388478,0.9307637401855817,0.05783132530120482,0.03692762186115214,0.9896080629756842,0.9759620157156226
KFall::SA10,KFall,SA10,1,local_val,last_round_local_fit,421,0.9432882414151925,0.9474380806258536,0.925764192139738,0.8985680190930787,0.9691119691119691,0.9325077399380804,0.07423580786026202,0.03088803088803089,0.9866859997864363,0.9758230668736546
KFall::SA36,KFall,SA36,1,local_val,last_round_local_fit,384,0.9771528998242531,0.9790414768439587,0.9648397104446742,0.9557867360208062,0.9932432432432432,0.974155069582505,0.03516028955532575,0.006756756756756757,0.992865926940384,0.9756443540461752
KFall::SA27,KFall,SA27,1,local_val,last_round_local_fit,435,0.9556472408457968,0.9589865227593493,0.9333941605839416,0.9191583610188261,0.9845788849347569,0.9507445589919816,0.0666058394160584,0.01542111506524318,0.9884368695396177,0.9733059756936545
