round,metric,value
1,cluster_id,0.9222084603658537
1,num_examples,736.9497903963414
1,participating_clients,34.0
1,total_examples,20992.0
1,val_accuracy,0.897755545300502
1,val_balanced_accuracy,0.8873042355247557
1,val_f1,0.7219364098063266
1,val_far,0.10947984996165952
1,val_miss_rate,0.11591167898882888
1,val_pr_auc,0.8727623135974252
1,val_precision,0.7000758951316135
1,val_recall,0.7562777264989758
1,val_roc_auc,0.9402349328912952
1,val_specificity,0.8905201500383404
2,cluster_id,0.8010968722849696
2,num_examples,627.9158340573415
2,participating_clients,34.0
2,total_examples,18416.0
2,val_accuracy,0.9099261920425115
2,val_balanced_accuracy,0.9121623675668652
2,val_f1,0.7412516212439058
2,val_far,0.09044358273954
2,val_miss_rate,0.08523168212672982
2,val_pr_auc,0.8921351440143889
2,val_precision,0.710421958981242
2,val_recall,0.800194034641298
2,val_roc_auc,0.9576833838929705
2,val_specificity,0.9095564172604602
3,cluster_id,0.9510630498533724
3,num_examples,788.7953629032259
3,participating_clients,34.0
3,total_examples,21824.0
3,val_accuracy,0.9223853161473781
3,val_balanced_accuracy,0.924745965146409
3,val_f1,0.7577425772416232
3,val_far,0.08011413361505454
3,val_miss_rate,0.07039393609212702
3,val_pr_auc,0.9217088680118386
3,val_precision,0.7364049489268362
3,val_recall,0.7962666210926237
3,val_roc_auc,0.9671989511900556
3,val_specificity,0.9198858663849453
4,cluster_id,0.9631990999015517
4,num_examples,780.4368759083025
4,participating_clients,34.0
4,total_examples,21331.0
4,val_accuracy,0.9268701602359187
4,val_balanced_accuracy,0.9262975406621977
4,val_f1,0.7752566755485419
4,val_far,0.07465954720865436
4,val_miss_rate,0.07274537146695037
4,val_pr_auc,0.9122961254254551
4,val_precision,0.7492458254967667
4,val_recall,0.8158205654323979
4,val_roc_auc,0.9677722791526396
4,val_specificity,0.9253404527913455
5,cluster_id,0.8201147991015723
5,num_examples,682.9613676066883
5,participating_clients,34.0
5,total_examples,20035.0
5,val_accuracy,0.932622714555172
5,val_balanced_accuracy,0.9316930303591691
5,val_f1,0.806303809525953
5,val_far,0.06368688591858002
5,val_miss_rate,0.0727993871631804
5,val_pr_auc,0.911914782825974
5,val_precision,0.7857983494334464
5,val_recall,0.8429480548133605
5,val_roc_auc,0.9712479252294507
5,val_specificity,0.93631311408142
6,cluster_id,0.828838847187471
6,num_examples,755.0273375961449
6,participating_clients,34.0
6,total_examples,21582.0
6,val_accuracy,0.9291356165848402
6,val_balanced_accuracy,0.9320195163319965
6,val_f1,0.8067082793845226
6,val_far,0.07552476770017374
6,val_miss_rate,0.058807766879395595
6,val_pr_auc,0.9294346930024715
6,val_precision,0.7815097334626537
6,val_recall,0.8462056702441334
6,val_roc_auc,0.9732485780855409
6,val_specificity,0.9244752322998261
7,cluster_id,0.897796847129152
7,num_examples,765.1020103167333
7,participating_clients,34.0
7,total_examples,20743.0
7,val_accuracy,0.937804978503838
7,val_balanced_accuracy,0.9371862441269153
7,val_f1,0.7358471043259542
7,val_far,0.06199941879485114
7,val_miss_rate,0.058804042293007425
7,val_pr_auc,0.936406853515432
7,val_precision,0.7212965337896665
7,val_recall,0.759255061983134
7,val_roc_auc,0.976353239486071
7,val_specificity,0.9380005812051488
8,cluster_id,0.8501152135469696
8,num_examples,662.8281978457746
8,participating_clients,34.0
8,total_examples,18661.0
8,val_accuracy,0.9391686534650607
8,val_balanced_accuracy,0.9393787344881568
8,val_f1,0.7415395785840337
8,val_far,0.06168846803451632
8,val_miss_rate,0.05622459436817133
8,val_pr_auc,0.9155564260914417
8,val_precision,0.7212111329518911
8,val_recall,0.7773320210329325
8,val_roc_auc,0.974490966682698
8,val_specificity,0.9383115319654837
9,cluster_id,0.8050322867958138
9,num_examples,831.5604097083055
9,participating_clients,34.0
9,total_examples,22455.0
9,val_accuracy,0.9373281108974061
9,val_balanced_accuracy,0.9396723981678865
9,val_f1,0.8395334923503222
9,val_far,0.06611458951189413
9,val_miss_rate,0.052775911422396106
9,val_pr_auc,0.9557974819167895
9,val_precision,0.8234902041859429
9,val_recall,0.8648816258744197
9,val_roc_auc,0.9807882968062048
9,val_specificity,0.9338854104881058
10,cluster_id,1.0477438414256444
10,num_examples,759.096154762472
10,participating_clients,34.0
10,total_examples,20987.0
10,val_accuracy,0.9377443569847633
10,val_balanced_accuracy,0.9371078706107839
10,val_f1,0.737734153556676
10,val_far,0.06434474696730462
10,val_miss_rate,0.05443211717698748
10,val_pr_auc,0.9186882622576282
10,val_precision,0.7166215717333667
10,val_recall,0.7721748299807768
10,val_roc_auc,0.9746082603759159
10,val_specificity,0.9356552530326956
11,cluster_id,0.9174592553649095
11,num_examples,768.7020503751852
11,participating_clients,34.0
11,total_examples,20923.0
11,val_accuracy,0.932421231648997
11,val_balanced_accuracy,0.9310249605101634
11,val_f1,0.7661052197510172
11,val_far,0.06487940244475314
11,val_miss_rate,0.06990093709105433
11,val_pr_auc,0.905549173914546
11,val_precision,0.746525918663492
11,val_recall,0.8007677050730713
11,val_roc_auc,0.9685702172482118
11,val_specificity,0.935120597555247
12,cluster_id,0.8102728590887122
12,num_examples,797.2167054791511
12,participating_clients,34.0
12,total_examples,22759.0
12,val_accuracy,0.9377123736733345
12,val_balanced_accuracy,0.9384321299712056
12,val_f1,0.8296416893488556
12,val_far,0.06240787137627366
12,val_miss_rate,0.058784136375997255
12,val_pr_auc,0.9477576982321102
12,val_precision,0.8125292330716627
12,val_recall,0.8559748600649713
12,val_roc_auc,0.9781966899942881
12,val_specificity,0.9375921286237265
13,cluster_id,0.8047778454047474
13,num_examples,681.8915601541895
13,participating_clients,34.0
13,total_examples,19716.0
13,val_accuracy,0.9394433551140026
13,val_balanced_accuracy,0.9383957740558928
13,val_f1,0.7624854236222678
13,val_far,0.06181059092773327
13,val_miss_rate,0.054400747554638126
13,val_pr_auc,0.9224982783777669
13,val_precision,0.7437962135004933
13,val_recall,0.7916126425853498
13,val_roc_auc,0.9749278978191881
13,val_specificity,0.938189409072267
14,cluster_id,0.8000387991658179
14,num_examples,748.8891313836752
14,participating_clients,34.0
14,total_examples,20619.0
14,val_accuracy,0.9324956070304848
14,val_balanced_accuracy,0.9341285927436188
14,val_f1,0.8095017457926974
14,val_far,0.0689226001816373
14,val_miss_rate,0.05842115430473801
14,val_pr_auc,0.9404139960609708
14,val_precision,0.7897347557280288
14,val_recall,0.8412830020559003
14,val_roc_auc,0.9774231403618376
14,val_specificity,0.9310773998183626
15,cluster_id,1.0558175294720655
15,num_examples,692.0591491542799
15,participating_clients,34.0
15,total_examples,19510.0
15,val_accuracy,0.9311927929631632
15,val_balanced_accuracy,0.9308279129524009
15,val_f1,0.6954084532313108
15,val_far,0.07234482521598307
15,val_miss_rate,0.05520197281008239
15,val_pr_auc,0.8937511628280667
15,val_precision,0.6666594043780858
15,val_recall,0.742286494642506
15,val_roc_auc,0.968662911462927
15,val_specificity,0.9276551747840169
16,cluster_id,0.9000091482938432
16,num_examples,809.1005397493368
16,participating_clients,34.0
16,total_examples,21862.0
16,val_accuracy,0.9441831000773521
16,val_balanced_accuracy,0.9441187644942741
16,val_f1,0.7978493053977564
16,val_far,0.05613760044553909
16,val_miss_rate,0.05147498915020044
16,val_pr_auc,0.955652719836411
16,val_precision,0.7842064947387495
16,val_recall,0.8174299600767687
16,val_roc_auc,0.9819664081338647
16,val_specificity,0.9438623995544612
17,cluster_id,0.82091662603608
17,num_examples,746.3518283764017
17,participating_clients,34.0
17,total_examples,20510.0
17,val_accuracy,0.9370106200654474
17,val_balanced_accuracy,0.9343596038484709
17,val_f1,0.8353942435125941
17,val_far,0.061843769183054925
17,val_miss_rate,0.06726142899999925
17,val_pr_auc,0.9180841298396177
17,val_precision,0.8172797180773093
17,val_recall,0.8675996143934673
17,val_roc_auc,0.9732281423009114
17,val_specificity,0.938156230816945
18,cluster_id,0.9141260162601627
18,num_examples,791.3652993348115
18,participating_clients,34.0
18,total_examples,21648.0
18,val_accuracy,0.9484353954416666
18,val_balanced_accuracy,0.948220123489863
18,val_f1,0.7866120306755079
18,val_far,0.0526695035691982
18,val_miss_rate,0.045322023361057506
18,val_pr_auc,0.9605826141151393
18,val_precision,0.7728345518871725
18,val_recall,0.8051491518052398
18,val_roc_auc,0.9847775741811831
18,val_specificity,0.9473304964308021
19,cluster_id,0.8194146341463414
19,num_examples,730.9876097560975
19,participating_clients,34.0
19,total_examples,20500.0
19,val_accuracy,0.9377971391480033
19,val_balanced_accuracy,0.9359243719520247
19,val_f1,0.8340271478428203
19,val_far,0.06730199825082739
19,val_miss_rate,0.05835996286060959
19,val_pr_auc,0.9185113866489599
19,val_precision,0.8054695635395066
19,val_recall,0.87783515909061
19,val_roc_auc,0.9737932362892008
19,val_specificity,0.9326980017491727
20,cluster_id,0.9188472844682184
20,num_examples,740.9511348850658
20,participating_clients,34.0
20,total_examples,20751.0
20,val_accuracy,0.9463984870167351
20,val_balanced_accuracy,0.9468979644659914
20,val_f1,0.7737905053825168
20,val_far,0.05831729544105541
20,val_miss_rate,0.04120657554642165
20,val_pr_auc,0.9348374221556858
20,val_precision,0.7509218198989508
20,val_recall,0.8093548431803865
20,val_roc_auc,0.9797412190629049
20,val_specificity,0.9416827045589446
21,cluster_id,0.7128311802058244
21,num_examples,651.6837092183052
21,participating_clients,34.0
21,total_examples,18268.0
21,val_accuracy,0.9375439525614091
21,val_balanced_accuracy,0.9345358832873703
21,val_f1,0.8286607247230846
21,val_far,0.06342883841990794
21,val_miss_rate,0.0653024310206101
21,val_pr_auc,0.9069018871979347
21,val_precision,0.8051951491998037
21,val_recall,0.8660529444994247
21,val_roc_auc,0.9711644823338803
21,val_specificity,0.9365711615800921
22,cluster_id,0.8140862060965991
22,num_examples,768.1774694938059
22,participating_clients,34.0
22,total_examples,21553.0
22,val_accuracy,0.9419415998834818
22,val_balanced_accuracy,0.9432860781531592
22,val_f1,0.8152719929159223
22,val_far,0.0618542735449847
22,val_miss_rate,0.04680510503564684
22,val_pr_auc,0.948165545689288
22,val_precision,0.7964350402326223
22,val_recall,0.8442077470035124
22,val_roc_auc,0.9813434261822536
22,val_specificity,0.9381457264550154
23,cluster_id,0.9977389137557104
23,num_examples,758.217110424069
23,participating_clients,34.0
23,total_examples,21671.0
23,val_accuracy,0.9392850931354124
23,val_balanced_accuracy,0.9394144728497295
23,val_f1,0.7622183801830662
23,val_far,0.06350718337164961
23,val_miss_rate,0.04934505182768098
23,val_pr_auc,0.9415771368857577
23,val_precision,0.7406236280586077
23,val_recall,0.7921943326031251
23,val_roc_auc,0.9787929588208051
23,val_specificity,0.9364928166283504
24,cluster_id,0.9022082018927445
24,num_examples,808.5411446597567
24,participating_clients,34.0
24,total_examples,22190.0
24,val_accuracy,0.9368229273374199
24,val_balanced_accuracy,0.9364049463883671
24,val_f1,0.8232649417865456
24,val_far,0.06365844448283205
24,val_miss_rate,0.060045054793493376
24,val_pr_auc,0.9301643827450852
24,val_precision,0.801944314012663
24,val_recall,0.8566741881087149
24,val_roc_auc,0.9755212958912582
24,val_specificity,0.9363415555171678
25,cluster_id,0.9617863097652202
25,num_examples,797.7942859717904
25,participating_clients,34.0
25,total_examples,22191.0
25,val_accuracy,0.9401666060077952
25,val_balanced_accuracy,0.9380688168633085
