accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
0.8748752483822448,0.8659531690087093,0.9176065615649787,0.7481232209981243,0.6704789731568676,0.7021756400014503,0.0823934384350214,0.18570022354756072,0.8054084192283714,0.7837649522562602
