accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
0.9355654214537072,0.924069426775971,0.9598450454117603,0.7925955038466469,0.7629413951476921,0.7733661742647537,0.04015495458823979,0.11170619185981824,0.8473560719937688,0.8116669066662217
