accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
0.9361883629031413,0.9258793152563316,0.9582129425455038,0.7930907008527059,0.76819327497467,0.7756515092986414,0.041787057454496256,0.10645431203284025,0.8488802508301746,0.8101908447687596
