accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
0.8810184751333419,0.868594570436648,0.9249885037805557,0.729659879110696,0.6906679223078266,0.6980941561151904,0.07501149621944439,0.18779936290725957,0.8206116768409045,0.7690309906033371
