accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.827653709232221,0.8265617740951491,0.8291012265901632,0.6369631939543315,0.7031226027622723,0.6542273708365111,0.7798526857675265,0.7085102654658136,0.17089877340983647,0.17597767839986497
