accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.9360166471274992,0.9278075015666863,0.940675173392741,0.7722591084945141,0.7895874167481421,0.7751807356161334,0.8411293421266778,0.8024971390226757,0.05932482660725919,0.08506017025936817
