cluster_id,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.855072463768116,611.7246376811594,0.9578817929039385,0.9502249955478951,0.9575673485515163,0.7544447973842875,0.7979551063123896,0.7708536762888396,0.9724060124185978,0.9047578793588961,0.04243265144848363,0.05711735745572633
