accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.9418011928727499,0.9317857049903112,0.9444476950324014,0.7752880957808047,0.7937713019557315,0.7793359324526925,0.844466248415236,0.8061786643659246,0.05555230496759846,0.08087628505177916
