accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
0.9221356328893405,0.9078458804467107,0.9417602802899583,0.763091227550811,0.7571555583105308,0.7480362382547112,0.05823971971004132,0.1260685193965363,0.8430362726494274,0.7989676458111116
