client_id,dataset,client,accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate,tn,fp,fn,tp
SisFall::SA16,SisFall,SA16,0.9827144686299616,0.98410102946258,0.9782945736434109,0.9655455291222313,0.9899074852817493,0.9775747508305648,0.9987269175017333,0.9982400740111199,0.021705426356589147,0.010092514718250631,1893,42,12,1177
KFall::SA17,KFall,SA17,0.9728020240354206,0.9728849908158064,0.9708029197080292,0.9685863874345549,0.9749670619235836,0.9717662508207485,0.9967783195330007,0.9966798132596013,0.029197080291970802,0.025032938076416336,798,24,19,740
KFall::SA31,KFall,SA31,0.9608895705521472,0.9663319674652688,0.9404309252217997,0.9157706093189965,0.9922330097087378,0.9524697110904008,0.9970246225405146,0.9953515458781457,0.059569074778200254,0.007766990291262136,742,47,4,511
SisFall::SA12,SisFall,SA12,0.9577417173766059,0.9582538517975054,0.9517241379310345,0.944683908045977,0.9647835656639765,0.9546279491833031,0.9889350662493072,0.9903440937941252,0.04827586206896552,0.03521643433602348,1518,77,48,1315
KFall::SA21,KFall,SA21,0.9728183118741058,0.9740672086159581,0.9625806451612903,0.9548989113530326,0.985553772070626,0.9699842022116903,0.9927530678817378,0.9891574539056194,0.03741935483870968,0.014446227929373997,746,29,9,614
UpFall::S07,UpFall,S07,0.8358565737051793,0.8549196127393,0.828886844526219,0.4431137724550898,0.8809523809523809,0.5896414342629482,0.9240701800499409,0.712404362474817,0.17111315547378106,0.11904761904761904,901,186,20,148
UpFall::S02,UpFall,S02,0.7850609756097561,0.8538399184164422,0.7615720524017467,0.3665893271461717,0.9461077844311377,0.5284280936454849,0.9006171063985565,0.40849664560254917,0.23842794759825328,0.05389221556886228,872,273,9,158
SisFall::SE03,SisFall,SE03,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,1475,0,0,0
SisFall::SE08,SisFall,SE08,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,1691,0,0,0
