model,generator,mixture,runs,dev_accuracy_mean,dev_accuracy_std,dev_balanced_accuracy_mean,dev_balanced_accuracy_std,dev_f1_mean,dev_f1_std,dev_far_mean,dev_far_std,dev_fn_mean,dev_fn_std,dev_fp_mean,dev_fp_std,dev_miss_rate_mean,dev_miss_rate_std,dev_pr_auc_mean,dev_pr_auc_std,dev_precision_mean,dev_precision_std,dev_recall_mean,dev_recall_std,dev_roc_auc_mean,dev_roc_auc_std,dev_round_mean,dev_round_std,dev_specificity_mean,dev_specificity_std,dev_tn_mean,dev_tn_std,dev_tp_mean,dev_tp_std,local_accuracy_mean,local_accuracy_std,local_balanced_accuracy_mean,local_balanced_accuracy_std,local_cluster_id_mean,local_cluster_id_std,local_f1_mean,local_f1_std,local_far_mean,local_far_std,local_miss_rate_mean,local_miss_rate_std,local_pr_auc_mean,local_pr_auc_std,local_precision_mean,local_precision_std,local_recall_mean,local_recall_std,local_roc_auc_mean,local_roc_auc_std,local_specificity_mean,local_specificity_std,local_train_examples_mean,local_train_examples_std,test_accuracy_mean,test_accuracy_std,test_balanced_accuracy_mean,test_balanced_accuracy_std,test_f1_mean,test_f1_std,test_far_mean,test_far_std,test_fn_mean,test_fn_std,test_fp_mean,test_fp_std,test_miss_rate_mean,test_miss_rate_std,test_pr_auc_mean,test_pr_auc_std,test_precision_mean,test_precision_std,test_recall_mean,test_recall_std,test_roc_auc_mean,test_roc_auc_std,test_round_mean,test_round_std,test_specificity_mean,test_specificity_std,test_tn_mean,test_tn_std,test_tp_mean,test_tp_std
class_prototype,rcgan_lite,70_synthetic_30_original,1,0.5318135568747904,0.0,0.6044439737331498,0.0,0.4908663253045626,0.0,0.5779565369646629,0.0,1667.302442781012,0.0,10503.20414625882,0.0,0.2131555155690375,0.0,0.4695252842868943,0.0,0.3812376150617501,0.0,0.7868444844309627,0.0,0.6872522547085772,0.0,,0.0,0.4220434630353372,0.0,7669.795853741182,0.0,6154.697557218988,0.0,0.8184650440621088,0.0,0.6783789985137526,0.0,,0.0,0.8207955039295529,0.0,0.4590491816764386,0.0,0.1841415071528348,0.0,0.8989913968080004,0.0,0.8868821220572107,0.0,0.7923055248528332,0.0,0.7569482828411465,0.0,0.5409508183235615,0.0,,0.0,0.5232015614086019,0.0,0.6028661446511119,0.0,0.5035330250631109,0.0,0.6081464122357707,0.0,1493.9956627545205,0.0,10803.112866956228,0.0,0.1861212984620057,0.0,0.5656882977957522,0.0,0.3921507358343886,0.0,0.8138787015379941,0.0,0.7133271330991992,0.0,,0.0,0.3918535877642295,0.0,6960.887133043773,0.0,6533.004337245479,0.0
class_prototype,rcgan_lite,90_synthetic_10_original,1,0.324947213058424,0.0,0.5069212182613135,0.0,0.4591819594396567,0.0,0.9500794836273072,0.0,282.20274058721253,0.0,17265.794455959058,0.0,0.0360780798500655,0.0,0.3124671563235824,0.0,0.3094689355049622,0.0,0.9639219201499344,0.0,0.512044520090832,0.0,,0.0,0.0499205163726925,0.0,907.2055440409418,0.0,7539.797259412788,0.0,0.9732471081110678,0.0,0.5137420720285399,0.0,,0.0,0.9609065415382,0.0,0.9470796682358684,0.0,0.0253909225532784,0.0,0.9677473982450367,0.0,0.9632892981152034,0.0,0.9670984932792608,0.0,0.5125960514747411,0.0,0.0529203317641314,0.0,,0.0,0.3353263145422887,0.0,0.5078860388737323,0.0,0.4718238501721952,0.0,0.9491836797492792,0.0,281.3001345736373,0.0,16861.298887066197,0.0,0.0350442425032561,0.0,0.3268609920637365,0.0,0.3212689129378209,0.0,0.964955757496744,0.0,0.5139746960901216,0.0,,0.0,0.0508163202507207,0.0,902.7011129338036,0.0,7745.699865426363,0.0
class_prototype,timegan,25_synthetic_75_original,1,0.5658313618250776,0.0,0.5585814764476273,0.0,0.4020935051255479,0.0,0.4232115125981824,0.0,3595.1909309103376,0.0,7691.022818446769,0.0,0.4596255345065633,0.0,0.4127270751276478,0.0,0.3692757903913202,0.0,0.5403744654934367,0.0,0.6080444129035019,0.0,,0.0,0.5767884874018177,0.0,10481.977181553231,0.0,4226.809069089662,0.0,0.7336765911643109,0.0,0.7287708634133544,0.0,,0.0,0.6649271853225667,0.0,0.3610020423759479,0.0,0.1732662253081034,0.0,0.7199395581783858,0.0,0.6494361828351085,0.0,0.7611928866411508,0.0,0.7596820601004577,0.0,0.6389979576240516,0.0,,0.0,0.5660483545270203,0.0,0.5578763862250573,0.0,0.4051760494665172,0.0,0.420478010973677,0.0,3722.6755014572263,0.0,7469.371386936396,0.0,0.4637692165762087,0.0,0.4625180881081018,0.0,0.3741665095690273,0.0,0.5362307834237913,0.0,0.6225747842551113,0.0,,0.0,0.5795219890263231,0.0,10294.628613063604,0.0,4304.324498542774,0.0
class_prototype,timegan,50_synthetic_50_original,1,0.5355657449382274,0.0,0.5475759185819,0.0,0.4140266606643427,0.0,0.4825858497368385,0.0,3302.935813063209,0.0,8770.032647267566,0.0,0.422262313099362,0.0,0.4030703296345841,0.0,0.3426529053898276,0.0,0.577737686900638,0.0,0.6006001984063715,0.0,,0.0,0.5174141502631614,0.0,9402.967352732434,0.0,4519.064186936792,0.0,0.8327066784257017,0.0,0.7687578443292117,0.0,,0.0,0.7877901718190969,0.0,0.3544666618006037,0.0,0.1080112156205256,0.0,0.8217180406216033,0.0,0.7744917071215471,0.0,0.8508786052281313,0.0,0.8420945256167599,0.0,0.6455333381993962,0.0,,0.0,0.5775883983427951,0.0,0.5922411531950887,0.0,0.4687600394547793,0.0,0.4465705136833648,0.0,2961.5390132696734,0.0,7932.878605071295,0.0,0.3689471799264572,0.0,0.4745946826810098,0.0,0.3947420829425431,0.0,0.6310528200735428,0.0,0.6460561203268729,0.0,,0.0,0.553429486316635,0.0,9831.121394928705,0.0,5065.460986730327,0.0
class_prototype,timegan,70_synthetic_30_original,1,0.5211275667932062,0.0,0.5476395076748254,0.0,0.4273827556515698,0.0,0.5189412964231067,0.0,3017.568721313495,0.0,9430.720179897113,0.0,0.3857796882272431,0.0,0.4159561931124453,0.0,0.3420642081630319,0.0,0.6142203117727567,0.0,0.6069497003061325,0.0,,0.0,0.4810587035768932,0.0,8742.279820102887,0.0,4804.431278686505,0.0,0.8869893426459599,0.0,0.7919728922103138,0.0,,0.0,0.8691283572488749,0.0,0.3363364849040441,0.0,0.07813994961426,0.0,0.898368821963435,0.0,0.8702851531160269,0.0,0.8983070823914079,0.0,0.8664476858854772,0.0,0.6636635150959556,0.0,,0.0,0.5634615136804136,0.0,0.5884844889194558,0.0,0.4753185372251662,0.0,0.4777954283435757,0.0,2771.206111573176,0.0,8487.557989095278,0.0,0.3452355938175129,0.0,0.5349437233592973,0.0,0.3887153094859966,0.0,0.6547644061824871,0.0,0.6629375264210998,0.0,,0.0,0.5222045716564242,0.0,9276.442010904722,0.0,5255.793888426824,0.0
class_prototype,timegan,90_synthetic_10_original,1,0.3245928233246732,0.0,0.5072608247445687,0.0,0.4601326103379841,0.0,0.9514827456264277,0.0,265.91362140604895,0.0,17291.295936269067,0.0,0.0339956048844347,0.0,0.3122026975702379,0.0,0.3097123724482282,0.0,0.9660043951155652,0.0,0.5111135310396807,0.0,,0.0,0.0485172543735724,0.0,881.7040637309314,0.0,7556.086378593951,0.0,0.973331566151546,0.0,0.5141835662274975,0.0,,0.0,0.9619688670149932,0.0,0.9466492673007236,0.0,0.0245504313830258,0.0,0.9681964161413656,0.0,0.964804637476922,0.0,0.9679389844495134,0.0,0.5134404947333618,0.0,0.0533507326992761,0.0,,0.0,0.3350269655748664,0.0,0.5081150591520465,0.0,0.4727538058553384,0.0,0.9503541840901276,0.0,268.2278046815909,0.0,16882.091726177026,0.0,0.0334156976057793,0.0,0.3269609623785688,0.0,0.3217499164091197,0.0,0.9665843023942206,0.0,0.5121240681645509,0.0,,0.0,0.0496458159098723,0.0,881.9082738229719,0.0,7758.772195318409,0.0
class_prototype,wavegan_lite,25_synthetic_75_original,1,0.6014536417166298,0.0,0.6066370309794603,0.0,0.4674215700882047,0.0,0.4063802817330575,0.0,2975.063723641351,0.0,7385.148859934853,0.0,0.3803456563080222,0.0,0.4624158642990401,0.0,0.4281188765001723,0.0,0.6196543436919776,0.0,0.6631132601580902,0.0,,0.0,0.5936197182669427,0.0,10787.851140065146,0.0,4846.936276358649,0.0,0.6213710593469166,0.0,0.6713313092495948,0.0,,0.0,0.5871730323347297,0.0,0.3501055279671111,0.0,0.3008181384849603,0.0,0.7179606327258743,0.0,0.6533667697662959,0.0,0.6336409734642939,0.0,0.692916726915069,0.0,0.6498944720328887,0.0,,0.0,0.6124283736634268,0.0,0.6178112432017259,0.0,0.4891814740276844,0.0,0.3964466995180307,0.0,2953.3806446082635,0.0,7042.479170238299,0.0,0.3679308140785179,0.0,0.5360834968475998,0.0,0.454943679611766,0.0,0.6320691859214819,0.0,0.6906459660201153,0.0,,0.0,0.6035533004819689,0.0,10721.5208297617,0.0,5073.6193553917365,0.0
class_prototype,wavegan_lite,50_synthetic_50_original,1,0.5354590169502712,0.0,0.5970377675703012,0.0,0.4790159611973336,0.0,0.5576081238766781,0.0,1942.330419166828,0.0,10133.412435210874,0.0,0.248316340982719,0.0,0.4501547948853036,0.0,0.3849071522882278,0.0,0.7516836590172807,0.0,0.6664395461784264,0.0,,0.0,0.4423918761233219,0.0,8039.587564789126,0.0,5879.669580833172,0.0,0.8084674379742307,0.0,0.6789179888927537,0.0,,0.0,0.7672195609190984,0.0,0.455861306357447,0.0,0.1807290311014213,0.0,0.8238016911723766,0.0,0.8010387221740382,0.0,0.7781607897472357,0.0,0.732473453930757,0.0,0.5441386936425531,0.0,,0.0,0.5363514672093854,0.0,0.6038250675940159,0.0,0.4990621904712857,0.0,0.5748964716398351,0.0,1745.4983869927091,0.0,10212.460922210035,0.0,0.2174533931721327,0.0,0.5267565609372665,0.0,0.4034304814528961,0.0,0.7825466068278675,0.0,0.686915468522475,0.0,,0.0,0.4251035283601646,0.0,7551.539077789965,0.0,6281.501613007291,0.0
class_prototype,wavegan_lite,70_synthetic_30_original,1,0.5366643258597976,0.0,0.6091666918661847,0.0,0.4946726408298528,0.0,0.5729122381247366,0.0,1632.8767458337184,0.0,10411.53410344084,0.0,0.2087543781428942,0.0,0.4720120480546279,0.0,0.3869169203447611,0.0,0.7912456218571057,0.0,0.6974960388332561,0.0,,0.0,0.4270877618752633,0.0,7761.46589655916,0.0,6189.123254166281,0.0,0.8322715005126289,0.0,0.6807411360640095,0.0,,0.0,0.8285783214002859,0.0,0.455194130957067,0.0,0.1783778890716734,0.0,0.8988796083785026,0.0,0.8912523458667507,0.0,0.7980691429339948,0.0,0.7511361470581753,0.0,0.5448058690429329,0.0,,0.0,0.5317500200085821,0.0,0.6128174298166144,0.0,0.5111047262323973,0.0,0.6019108814043941,0.0,1384.290336691002,0.0,10692.344897267658,0.0,0.1724542589623772,0.0,0.5764881125689293,0.0,0.4027021086210963,0.0,0.8275457410376227,0.0,0.724981504241514,0.0,,0.0,0.3980891185956057,0.0,7071.655102732341,0.0,6642.709663308998,0.0
class_prototype,wavegan_lite,90_synthetic_10_original,1,0.3257353547014913,0.0,0.5070060418551267,0.0,0.4590923864077949,0.0,0.9482283811531584,0.0,295.35508383839374,0.0,17232.154370696346,0.0,0.0377595351365883,0.0,0.3126789085198957,0.0,0.3123039416436306,0.0,0.9622404648634116,0.0,0.5121615576657921,0.0,,0.0,0.0517716188468417,0.0,940.8456293036552,0.0,7526.6449161616065,0.0,0.9727683526325318,0.0,0.5137060837228079,0.0,,0.0,0.9600452359824456,0.0,0.9447871429433944,0.0,0.027273783920279,0.0,0.9674583179699648,0.0,0.9656067412716888,0.0,0.9652156319122605,0.0,0.5126574244669908,0.0,0.0552128570566055,0.0,,0.0,0.3362632509000634,0.0,0.508154073016565,0.0,0.4720614934241726,0.0,0.9471438825351132,0.0,293.3705666827107,0.0,16825.063929353753,0.0,0.0365479714317566,0.0,0.3271000802743087,0.0,0.324984696176036,0.0,0.9634520285682432,0.0,0.5141727655879721,0.0,,0.0,0.0528561174648867,0.0,938.936070646248,0.0,7733.629433317289,0.0
fedavg,crnngan_lite,25_synthetic_75_original,1,0.7526832083092903,0.0,0.6925543010067886,0.0,0.568552446144554,0.0,0.1564408738238045,0.0,3586.0,0.0,2843.0,0.0,0.4584505241626183,0.0,0.4721895936294528,0.0,0.5983896030512784,0.0,0.5415494758373818,0.0,0.6886201179343907,0.0,1.0,0.0,0.8435591261761954,0.0,15330.0,0.0,4236.0,0.0,0.7334854822191225,0.0,0.7207792991060117,0.0,0.0434782608695652,0.0,0.4879989798488335,0.0,0.2177488507608665,0.0,0.3406925510271101,0.0,0.6439856058859038,0.0,0.5082076608831335,0.0,0.5143799127410058,0.0,0.7205037645896047,0.0,0.7822511492391335,0.0,845.3623188405797,0.0,0.7688340894110348,0.0,0.7127224853621841,0.0,0.6030097216673326,0.0,0.1386512046836298,0.0,3499.0,0.0,2463.0,0.0,0.435903824592002,0.0,0.5378603779761318,0.0,0.6476898869975684,0.0,0.5640961754079981,0.0,0.7146119967155435,0.0,1.0,0.0,0.8613487953163702,0.0,15301.0,0.0,4528.0,0.0
fedavg,crnngan_lite,50_synthetic_50_original,1,0.7541450278899788,0.0,0.681329999831304,0.0,0.549580661075481,0.0,0.1358058658449348,0.0,3923.0,0.0,2468.0,0.0,0.5015341344924572,0.0,0.4689861773529382,0.0,0.6123763153761583,0.0,0.4984658655075428,0.0,0.6894328590199794,0.0,1.0,0.0,0.8641941341550652,0.0,15705.0,0.0,3899.0,0.0,0.7285023145581143,0.0,0.6971060025791666,0.0,0.0434782608695652,0.0,0.4672424701985603,0.0,0.2366432972222098,0.0,0.3691446976194571,0.0,0.6090630158618009,0.0,0.4911350417438104,0.0,0.4859277661486588,0.0,0.7051053935324038,0.0,0.7633567027777903,0.0,1347.7391304347825,0.0,0.7602652087937652,0.0,0.6937325731353596,0.0,0.5733213718859982,0.0,0.1300382796667417,0.0,3873.0,0.0,2310.0,0.0,0.4824965740625389,0.0,0.5227098923984179,0.0,0.6426361386138614,0.0,0.517503425937461,0.0,0.7072782421700101,0.0,1.0,0.0,0.8699617203332582,0.0,15454.0,0.0,4154.0,0.0
fedavg,crnngan_lite,70_synthetic_30_original,1,0.7444123869974996,0.0,0.6278749246056288,0.0,0.4411170928667564,0.0,0.0794585373906344,0.0,5200.0,0.0,1444.0,0.0,0.6647916133981079,0.0,0.504320656160333,0.0,0.6448598130841121,0.0,0.3352083866018921,0.0,0.6942478560168672,0.0,1.0,0.0,0.9205414626093656,0.0,16729.0,0.0,2622.0,0.0,0.7772582207170505,0.0,0.7052365438079936,0.0,0.0434782608695652,0.0,0.4293356581099308,0.0,0.0889105021944636,0.0,0.5006164101895493,0.0,0.637130959351438,0.0,0.619292532684937,0.0,0.3544560535785667,0.0,0.723916135524527,0.0,0.9110894978055364,0.0,2352.391304347826,0.0,0.7379706099026793,0.0,0.6157494007993233,0.0,0.4095753975187838,0.0,0.060515649628462,0.0,5683.0,0.0,1075.0,0.0,0.7079855487728914,0.0,0.5609427784427229,0.0,0.6855805791167008,0.0,0.2920144512271085,0.0,0.7345322756256069,0.0,1.0,0.0,0.939484350371538,0.0,16689.0,0.0,2344.0,0.0
