accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
0.9396813853542484,0.928020200501926,0.944372290491821,0.7725970257818982,0.7863156975195402,0.7720213147852178,0.05562770950817864,0.08833188948796987,0.8468852313995041,0.806898784868362
