client_id,dataset,client,cluster_id,evaluation_split,model_source,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
KFall::SA36,KFall,SA36,0,local_val,last_round_local_fit,427,0.9921875,0.9918345543345544,0.9946581196581197,0.993103448275862,0.989010989010989,0.9910529938059188,0.005341880341880342,0.01098901098901099,0.9995685404339251,0.9994555359305664
KFall::SA22,KFall,SA22,0,local_val,last_round_local_fit,449,0.9894385769872152,0.9891610792723278,0.9919191919191919,0.9900744416873449,0.9864029666254636,0.9882352941176471,0.00808080808080808,0.013597033374536464,0.9992096490242349,0.9990412019762756
KFall::SA19,KFall,SA19,0,local_val,last_round_local_fit,516,0.9852191641182467,0.9849888290182678,0.9871205151793928,0.9839816933638444,0.9828571428571429,0.9834190966266438,0.012879484820607176,0.017142857142857144,0.9988708108818504,0.9985592256782634
KFall::SA24,KFall,SA24,0,local_val,last_round_local_fit,483,0.9862227324913893,0.9859096174898234,0.989451476793249,0.9873417721518988,0.982367758186398,0.9848484848484849,0.010548523206751054,0.017632241813602016,0.9987259403330888,0.9984841849635765
KFall::SA35,KFall,SA35,0,local_val,last_round_local_fit,479,0.9878048780487805,0.9881764858707383,0.985236220472441,0.9811557788944724,0.9911167512690355,0.9861111111111112,0.014763779527559055,0.008883248730964468,0.9988546204884288,0.9984587092063808
KFall::SA18,KFall,SA18,0,local_val,last_round_local_fit,498,0.9864525840441546,0.9865898761475749,0.9814271749755621,0.9806320081549439,0.9917525773195877,0.9861609431060995,0.01857282502443793,0.008247422680412371,0.9984712438653244,0.998272041992207
KFall::SA20,KFall,SA20,0,local_val,last_round_local_fit,431,0.9901960784313726,0.9897921057868424,0.9928644240570846,0.9906666666666667,0.9867197875166003,0.9886892880904857,0.007135575942915392,0.013280212483399735,0.9984783935951742,0.9977261513638381
KFall::SA33,KFall,SA33,0,local_val,last_round_local_fit,394,0.9856404365307294,0.9861187696291146,0.9811320754716981,0.9774436090225563,0.9911054637865311,0.9842271293375394,0.018867924528301886,0.008894536213468869,0.9979914704088184,0.99736443098264
KFall::SA38,KFall,SA38,0,local_val,last_round_local_fit,474,0.9842133913990201,0.983059547026238,0.9950347567030785,0.9938347718865598,0.9710843373493976,0.9823278488726387,0.004965243296921549,0.02891566265060241,0.9973738050513872,0.9969895261361483
KFall::SA23,KFall,SA23,0,local_val,last_round_local_fit,467,0.980507974010632,0.980620057174759,0.9790518191841234,0.9759797724399494,0.9821882951653944,0.9790741915028536,0.020948180815876516,0.017811704834605598,0.9971763299864498,0.9968513389944335
KFall::SA12,KFall,SA12,0,local_val,last_round_local_fit,395,0.9655620532813515,0.9655910546368353,0.98046875,0.9799465240641712,0.9507133592736705,0.9651086240947993,0.01953125,0.04928664072632944,0.995840426394293,0.9959805487454848
KFall::SA30,KFall,SA30,0,local_val,last_round_local_fit,431,0.9839725243274184,0.9839269754481889,0.9847826086956522,0.9830713422007256,0.9830713422007256,0.9830713422007256,0.015217391304347827,0.016928657799274487,0.9974948740865359,0.9956116965142454
KFall::SA37,KFall,SA37,0,local_val,last_round_local_fit,347,0.9710144927536232,0.9702382479523312,0.9781859931113662,0.9731638418079096,0.9622905027932961,0.9676966292134831,0.021814006888633754,0.03770949720670391,0.9963279861970765,0.9955768391261616
