cluster_id,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.8405797101449275,597.8260869565217,0.9310667299182577,0.9293568597924295,0.928747584268724,0.7136519023902379,0.7934349200285602,0.7441274442440163,0.9672964530990474,0.8943876528144954,0.07125241573127584,0.06163754373955587
