accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.8417493033509263,0.8139129377840004,0.9374980462444255,0.7665462505346538,0.5772004605398389,0.6154972293011551,0.8111288143378261,0.7673038280444908,0.06250195375557467,0.30967217067642405
