cluster_id,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.8405797101449275,607.6231884057971,0.9566519955133805,0.9487690931886995,0.9561882200274971,0.749895949182556,0.7964224301180178,0.7685863326693216,0.9755144712280355,0.9180832546804018,0.04381177997250298,0.05865003365009812
