accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.8853402372837981,0.871390483488114,0.9164786304909086,0.7281059618624743,0.7009499234928291,0.7043451584894227,0.8199123068203242,0.769286503649009,0.08352136950909154,0.17369766351468077
