client_id,dataset,client,cluster_id,evaluation_split,model_source,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
KFall::SA19,KFall,SA19,0,local_val,last_round_local_fit,529,0.9923037455105183,0.9924619618511372,0.9881188118811881,0.9873417721518988,0.9968051118210862,0.9920508744038156,0.9996035386286232,0.9995659007149296,0.011881188118811881,0.003194888178913738
KFall::SA35,KFall,SA35,0,local_val,last_round_local_fit,451,0.9934497816593887,0.9935481172048215,0.9917098445595854,0.9908151549942594,0.9953863898500577,0.9930955120828538,0.9994227011133622,0.9993301886087802,0.008290155440414507,0.00461361014994233
KFall::SA37,KFall,SA37,0,local_val,last_round_local_fit,432,0.9893475366178429,0.9896562962488045,0.9850187265917603,0.9830747531734838,0.9942938659058488,0.9886524822695035,0.9990400729473323,0.9989631819809893,0.0149812734082397,0.005706134094151213
SisFall::SA17,SisFall,SA17,1,local_val,last_round_local_fit,907,0.9813514168079438,0.9796690290267174,0.9903725408120553,0.9865418373317729,0.9689655172413794,0.9776746883154538,0.9987473718143022,0.9983474816325946,0.009627459187944746,0.03103448275862069
KFall::SA12,KFall,SA12,0,local_val,last_round_local_fit,446,0.980510752688172,0.9804979657905957,0.9757412398921833,0.9760956175298805,0.985254691689008,0.980653769179453,0.9982548434417523,0.9983392399685717,0.02425876010781671,0.014745308310991957
KFall::SA28,KFall,SA28,0,local_val,last_round_local_fit,438,0.9776238678742675,0.9774340395386925,0.9808274470232089,0.9784580498866213,0.9740406320541761,0.9762443438914027,0.9983383179996947,0.99820274854841,0.01917255297679112,0.025959367945823927
SisFall::SA10,SisFall,SA10,1,local_val,last_round_local_fit,899,0.9861475997133986,0.9856110556444455,0.9881610102604578,0.9818731117824774,0.9830611010284331,0.9824667472793228,0.9987731282865193,0.9981601124112381,0.011838989739542225,0.01693889897156685
KFall::SA18,KFall,SA18,0,local_val,last_round_local_fit,509,0.9868819374369324,0.9882125363994186,0.9775784753363229,0.9719416386083053,0.9988465974625144,0.9852104664391353,0.9985972970037396,0.9979633938432912,0.02242152466367713,0.0011534025374855825
KFall::SA38,KFall,SA38,0,local_val,last_round_local_fit,558,0.9845978322875071,0.9846017466247727,0.9844617092119867,0.9835873388042204,0.9847417840375586,0.9841642228739003,0.997939170353233,0.9977663235310846,0.01553829078801332,0.015258215962441314
KFall::SA33,KFall,SA33,0,local_val,last_round_local_fit,378,0.9595902105862265,0.9632738526855618,0.9317023445463812,0.9201430274135876,0.9948453608247423,0.9560371517027864,0.9978640562438916,0.9973855110868007,0.06829765545361875,0.005154639175257732
KFall::SA24,KFall,SA24,0,local_val,last_round_local_fit,489,0.9896313364055299,0.9894732342856531,0.991462113127001,0.9899623588456713,0.9874843554443054,0.9887218045112782,0.9981072926002754,0.9969686151361188,0.008537886872998933,0.012515644555694618
SisFall::SA18,SisFall,SA18,1,local_val,last_round_local_fit,959,0.9811000726920281,0.9805459649731063,0.9840804356933389,0.9781357882623706,0.9770114942528736,0.9775733179988499,0.9977567667779015,0.996635070804497,0.015919564306661083,0.022988505747126436
SisFall::SA08,SisFall,SA08,1,local_val,last_round_local_fit,881,0.9721759809750298,0.9733096686950642,0.9667342799188641,0.9541130386121992,0.9798850574712644,0.966827332010207,0.9975773472290224,0.9965177889253415,0.0332657200811359,0.020114942528735632
SisFall::SA20,SisFall,SA20,1,local_val,last_round_local_fit,858,0.9781434184675835,0.976185204901517,0.9874476987447699,0.9818511796733213,0.964922711058264,0.9733133433283359,0.9973256085851172,0.9961855188270883,0.012552301255230125,0.03507728894173603
SisFall::SA19,SisFall,SA19,1,local_val,last_round_local_fit,895,0.9759007396802672,0.9758544456927811,0.9761805265357292,0.9685256764218664,0.9755283648498332,0.9720144084233859,0.9964284502397845,0.9949583267928709,0.02381947346427079,0.024471635150166853
SisFall::SA21,SisFall,SA21,1,local_val,last_round_local_fit,1011,0.9666257668711656,0.9618715764719379,0.9915397631133672,0.9876160990712074,0.9322033898305084,0.9591100420926038,0.9959273675560052,0.9948900842944282,0.008460236886632826,0.06779661016949153
SisFall::SA09,SisFall,SA09,1,local_val,last_round_local_fit,899,0.9773107236684977,0.9782051814619421,0.9739542225730071,0.9609467455621302,0.9824561403508771,0.9715824110080766,0.996186049998305,0.994285258198634,0.026045777426992895,0.017543859649122806
SisFall::SA13,SisFall,SA13,1,local_val,last_round_local_fit,1083,0.9755183612290782,0.9747611501363769,0.9805567830313743,0.9745664739884393,0.9689655172413794,0.9717579250720461,0.9951414814024716,0.9942800856471709,0.019443216968625717,0.03103448275862069
KFall::SA30,KFall,SA30,0,local_val,last_round_local_fit,435,0.9804934021801491,0.9813421719052584,0.97288842544317,0.9675810473815462,0.9897959183673469,0.978562421185372,0.9980441733523441,0.9941283098404681,0.027111574556830033,0.01020408163265306
SisFall::SA23,SisFall,SA23,1,local_val,last_round_local_fit,879,0.9667221297836939,0.9684417010426263,0.9608981804103756,0.9400948991696323,0.9759852216748769,0.9577039274924471,0.9960143435002261,0.9939437567271951,0.03910181958962447,0.02401477832512315
KFall::SA08,KFall,SA08,0,local_val,last_round_local_fit,463,0.9848566792861005,0.9858645861371136,0.981786643538595,0.9704225352112676,0.9899425287356322,0.9800853485064012,0.9979426483635893,0.9939125939479098,0.01821335646140503,0.010057471264367816
SisFall::SA05,SisFall,SA05,1,local_val,last_round_local_fit,881,0.9693222354340071,0.9709601081812036,0.9614604462474645,0.9472515269294837,0.9804597701149426,0.9635696131036431,0.9951616889324101,0.9930670818950894,0.038539553752535496,0.01954022988505747
KFall::SA23,KFall,SA23,0,local_val,last_round_local_fit,449,0.978375219170076,0.9796568465005302,0.9671261930010604,0.9609079445145019,0.9921875,0.9762972453555413,0.9973592424443267,0.9927210946311359,0.032873806998939555,0.0078125
SisFall::SA06,SisFall,SA06,1,local_val,last_round_local_fit,1215,0.9604753293722552,0.961324050955605,0.9461839530332681,0.941921858500528,0.976464148877942,0.958882020962107,0.9928313554992143,0.9921009388978782,0.053816046966731895,0.02353585112205802
KFall::SA27,KFall,SA27,0,local_val,last_round_local_fit,459,0.9644908616187989,0.9670084072811764,0.9397705544933078,0.9320388349514563,0.9942462600690449,0.9621380846325167,0.9946929175091916,0.991620830521808,0.06022944550669216,0.005753739930955121
