accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
0.8894058900825313,0.8720890075220075,0.9146628403203237,0.7125092086618995,0.6885043166473963,0.6940866682205263,0.08533715967967641,0.1704848252763089,0.803177266939936,0.7455945840294912
