accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
0.8249157031324846,0.8272945246932091,0.8151436166460766,0.6344319567458839,0.7191241902167065,0.6575225283201868,0.18485638335392343,0.16055456725965864,0.7811113616306714,0.7057771088797715
