accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.8916269352999864,0.8834219878322639,0.903262043598921,0.7386422746661577,0.7648239288884056,0.7403230585042803,0.8520857634965504,0.788489652327916,0.0967379564010789,0.13641806793439298
