cluster_id,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.855072463768116,601.3768115942029,0.9310665059420957,0.9305069109505261,0.9254487896761653,0.7182329238821601,0.8035272780189182,0.752581238344383,0.9719774837701272,0.9123474783850667,0.07455121032383469,0.05154518574919784
