cluster_id,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.8405797101449275,597.8260869565217,0.9226819594051018,0.9261145539918779,0.9129299346638783,0.7041051500833384,0.808008071467998,0.7445729678672266,0.9698103628294683,0.9067161387844455,0.0870700653361216,0.04706439230011796
