accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
0.8715571449071708,0.8704993245341317,0.8913661390424242,0.6956668925120061,0.7194281194126669,0.6919222951040168,0.10863386095757563,0.15036748997416116,0.8099176083894276,0.7467466230168786
