cluster_id,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.855072463768116,601.3768115942029,0.9579785540947714,0.9517396522128996,0.9600812635146846,0.7538056374996759,0.7984705046792304,0.7704514051155844,0.9749710867714285,0.9199599880677419,0.039918736485315326,0.056601959088885476
