accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.943223629636702,0.9292427693852685,0.9484051362640382,0.7866851189294899,0.7847279895140087,0.7779420848457669,0.8446309948732181,0.8052165780108661,0.05159486373596163,0.08991959749350159
