client_id,dataset,client,cluster_id,evaluation_split,model_source,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
KFall::SA36,KFall,SA36,1,local_val,last_round_local_fit,458,0.9920391916717698,0.9919282079659325,0.9941656942823804,0.9935316946959897,0.9896907216494846,0.9916074887023887,0.9997007662789159,0.9996538107067144,0.005834305717619603,0.010309278350515464
KFall::SA18,KFall,SA18,1,local_val,last_round_local_fit,532,0.9948953547728433,0.995417048579285,0.9908340971585701,0.9886104783599089,1.0,0.9942726231386025,0.9995184733069479,0.9992662215084984,0.00916590284142988,0.0
KFall::SA37,KFall,SA37,1,local_val,last_round_local_fit,433,0.977348434377082,0.9767363704256908,0.9611650485436893,0.9650872817955112,0.9923076923076923,0.9785082174462706,0.9981862797396779,0.998252509055503,0.038834951456310676,0.007692307692307693
SisFall::SA10,SisFall,SA10,0,local_val,last_round_local_fit,899,0.9885359445903988,0.98916167824782,0.9861878453038674,0.9791044776119403,0.9921355111917726,0.9855769230769231,0.9988611030338277,0.9980788970159877,0.013812154696132596,0.007864488808227465
SisFall::SA18,SisFall,SA18,0,local_val,last_round_local_fit,907,0.9822924144532185,0.9824415744157442,0.981549815498155,0.974373576309795,0.9833333333333333,0.9788329519450801,0.9984789790426639,0.9978310966787618,0.01845018450184502,0.016666666666666666
SisFall::SA20,SisFall,SA20,0,local_val,last_round_local_fit,872,0.9832429768358797,0.9824660577390338,0.9879206212251941,0.9837962962962963,0.9770114942528736,0.9803921568627451,0.9980658613747483,0.9978227435921359,0.012079378774805867,0.022988505747126436
KFall::SA25,KFall,SA25,1,local_val,last_round_local_fit,495,0.9803609341825902,0.9808509723572012,0.973026973026973,0.97,0.9886749716874292,0.9792484576556366,0.9981287116054952,0.9977753673848747,0.026973026973026972,0.011325028312570781
KFall::SA10,KFall,SA10,1,local_val,last_round_local_fit,498,0.9831978319783198,0.9814722222222222,0.9893333333333333,0.9831697054698457,0.9736111111111111,0.9783670621074668,0.9981012345679012,0.9975611327267373,0.010666666666666666,0.02638888888888889
KFall::SA24,KFall,SA24,1,local_val,last_round_local_fit,456,0.9576031656302996,0.9598681499793984,0.9333333333333333,0.925754060324826,0.9864029666254636,0.9551166965888689,0.997272867737948,0.9966308570644519,0.06666666666666667,0.013597033374536464
SisFall::SA17,SisFall,SA17,0,local_val,last_round_local_fit,1057,0.9733601407388791,0.9712693731294246,0.9879410451094238,0.9840047393364929,0.9545977011494253,0.9690781796966161,0.9966002371748471,0.9961718823445845,0.01205895489057615,0.045402298850574715
SisFall::SA21,SisFall,SA21,0,local_val,last_round_local_fit,881,0.9771700356718193,0.9747802569303583,0.9886409736308316,0.9835294117647059,0.960919540229885,0.9720930232558139,0.9967694854398358,0.995592628344134,0.011359026369168357,0.03908045977011494
KFall::SA12,KFall,SA12,1,local_val,last_round_local_fit,344,0.9773584905660377,0.9774211657965284,0.976998904709748,0.9692532942898975,0.9778434268833087,0.9735294117647059,0.9965167504987049,0.9952353718137161,0.023001095290251915,0.022156573116691284
KFall::SA38,KFall,SA38,1,local_val,last_round_local_fit,477,0.9601962922573609,0.9627038369304557,0.935,0.9270482603815937,0.9904076738609112,0.9576811594202899,0.9957853717026379,0.9950114626100613,0.065,0.009592326139088728
SisFall::SA22,SisFall,SA22,0,local_val,last_round_local_fit,1011,0.9705449189985272,0.9690377593730519,0.9784263959390863,0.9698581560283688,0.9596491228070175,0.9647266313932981,0.995770252619705,0.9939447174664111,0.021573604060913704,0.04035087719298246
KFall::SA30,KFall,SA30,1,local_val,last_round_local_fit,384,0.9626532887402452,0.9665462719741362,0.9356435643564357,0.9232585596221959,0.9974489795918368,0.9589209074187615,0.9969349868660335,0.9934863073601242,0.06435643564356436,0.002551020408163265
SisFall::SA09,SisFall,SA09,0,local_val,last_round_local_fit,881,0.973602853745541,0.975709939148073,0.9634888438133874,0.9502487562189055,0.9879310344827587,0.9687235841081995,0.9956839430183488,0.9930271262998761,0.036511156186612576,0.01206896551724138
KFall::SA19,KFall,SA19,1,local_val,last_round_local_fit,519,0.9882593159775396,0.989085728838379,0.9828828828828828,0.9780092592592593,0.9952885747938751,0.986573263280794,0.9981769755621346,0.9929674817097862,0.017117117117117116,0.004711425206124852
SisFall::SA08,SisFall,SA08,0,local_val,last_round_local_fit,1119,0.9432820771363751,0.9513679113055808,0.9129529362765514,0.8811824900511654,0.9897828863346104,0.9323308270676691,0.9951653818146228,0.9925287821267882,0.08704706372344856,0.010217113665389528
SisFall::SA19,SisFall,SA19,0,local_val,last_round_local_fit,959,0.9740731766416283,0.9749387246050205,0.9694176790950985,0.9589657110736369,0.9804597701149426,0.9695936345552714,0.9950820777294638,0.9924236633617144,0.03058232090490155,0.01954022988505747
SisFall::SA23,SisFall,SA23,0,local_val,last_round_local_fit,875,0.9715032058893375,0.972158370405968,0.9680589680589681,0.9567867036011081,0.9762577727529678,0.9664241745942921,0.9950251140188958,0.9922709276651233,0.03194103194103194,0.023742227247032222
SisFall::SA04,SisFall,SA04,0,local_val,last_round_local_fit,1023,0.963081466896382,0.9656492784400549,0.9518672199170124,0.9331412103746398,0.9794313369630974,0.9557260920897285,0.9941753080655565,0.9909818527644101,0.048132780082987554,0.0205686630369026
SisFall::SA06,SisFall,SA06,0,local_val,last_round_local_fit,881,0.9664684898929845,0.9679344151453685,0.9594320486815415,0.9444135630906059,0.9764367816091954,0.9601582367900537,0.9932869366533772,0.9894687917138683,0.04056795131845842,0.023563218390804597
KFall::SA23,KFall,SA23,1,local_val,last_round_local_fit,408,0.9680365296803652,0.9694525294525294,0.9569230769230769,0.9478260869565217,0.9819819819819819,0.9646017699115044,0.9935082335082335,0.9888761873605959,0.043076923076923075,0.018018018018018018
KFall::SA20,KFall,SA20,1,local_val,last_round_local_fit,439,0.9907300115874855,0.9908710515887674,0.9841089670828603,0.9836639439906651,0.9976331360946745,0.9905992949471211,0.9953784362847491,0.9874286599594284,0.015891032917139614,0.002366863905325444
SisFall::SA05,SisFall,SA05,0,local_val,last_round_local_fit,1037,0.9715979254136824,0.9736038484940448,0.960650128314799,0.9483146067415731,0.9865575686732905,0.967058149527356,0.9929093137095601,0.9872942103236926,0.03934987168520103,0.013442431326709527
SisFall::SA03,SisFall,SA03,0,local_val,last_round_local_fit,887,0.9471302691116933,0.9419703178412429,0.969855305466238,0.9542403904820013,0.9140853302162478,0.9337313432835821,0.9903024875921078,0.9859929642594945,0.03014469453376206,0.08591466978375219
SisFall::SA11,SisFall,SA11,0,local_val,last_round_local_fit,899,0.9479340816813948,0.9478357495949818,0.9483030781373323,0.9228049499116088,0.9473684210526315,0.9349253731343283,0.9888705379375281,0.9839345513826013,0.05169692186266772,0.05263157894736842
KFall::SA27,KFall,SA27,1,local_val,last_round_local_fit,466,0.9612159329140462,0.9642121455323702,0.9391385767790262,0.9274553571428571,0.9892857142857143,0.9573732718894009,0.989484126984127,0.9836236794056633,0.060861423220973786,0.010714285714285714
SisFall::SA14,SisFall,SA14,0,local_val,last_round_local_fit,1083,0.9742628685657171,0.9741135302337247,0.9752540874944764,0.9679633867276888,0.972972972972973,0.9704617149412103,0.9908830380572843,0.9823860485191744,0.024745912505523642,0.02702702702702703
KFall::SA15,KFall,SA15,1,local_val,last_round_local_fit,401,0.9680851063829787,0.9696545457916891,0.959409594095941,0.9466019417475728,0.9798994974874372,0.9629629629629629,0.9933187617052051,0.982235985278906,0.04059040590405904,0.020100502512562814
SisFall::SA01,SisFall,SA01,0,local_val,last_round_local_fit,1397,0.9531038221740309,0.9530671602326811,0.9545214172395557,0.9521424596549806,0.9516129032258065,0.9518776077885953,0.9833369999805883,0.9815733496736514,0.04547858276044421,0.04838709677419355
SisFall::SA13,SisFall,SA13,0,local_val,last_round_local_fit,879,0.9560256714998812,0.9468140494212824,0.9872241579558653,0.9780730897009967,0.9064039408866995,0.9408756791307127,0.9854791369870067,0.9811641971164708,0.012775842044134728,0.09359605911330049
KFall::SA22,KFall,SA22,1,local_val,last_round_local_fit,402,0.9886240520043337,0.9894452131134941,0.9839924670433146,0.9786700125470514,0.9948979591836735,0.9867172675521821,0.9960107277374227,0.9799470142466208,0.0160075329566855,0.00510204081632653
SisFall::SA07,SisFall,SA07,0,local_val,last_round_local_fit,1215,0.9274089382588478,0.9257128611167346,0.9559686888454012,0.947856315179606,0.8954570333880679,0.9209119054320293,0.9816391601515431,0.9786654531533764,0.04403131115459882,0.10454296661193213
KFall::SA28,KFall,SA28,1,local_val,last_round_local_fit,454,0.9263836646963998,0.9306503659967591,0.8825271470878578,0.8746048472075869,0.9787735849056604,0.9237618252643295,0.9873397018011139,0.9779011432879977,0.11747285291214216,0.02122641509433962
KFall::SA33,KFall,SA33,1,local_val,last_round_local_fit,422,0.9532983070636311,0.9562267851926047,0.9355828220858896,0.9193341869398207,0.9768707482993197,0.9472295514511874,0.9846764881821849,0.9776041327593681,0.06441717791411043,0.02312925170068027
KFall::SA09,KFall,SA09,1,local_val,last_round_local_fit,498,0.9770992366412213,0.9777536871440207,0.9738430583501007,0.96398891966759,0.9816643159379408,0.9727463312368972,0.9930783573088744,0.9773011770799811,0.026156941649899398,0.018335684062059238
KFall::SA14,KFall,SA14,1,local_val,last_round_local_fit,475,0.9449891067538126,0.9484187210809266,0.9305301645338209,0.9041614123581336,0.9663072776280324,0.9342019543973942,0.9891542695516343,0.9760084241548762,0.06946983546617916,0.03369272237196765
KFall::SA13,KFall,SA13,1,local_val,last_round_local_fit,441,0.9644489588623667,0.9666379135376497,0.9525065963060686,0.9379310344827586,0.9807692307692307,0.9588719153936546,0.9895833333333334,0.9725006283645611,0.047493403693931395,0.019230769230769232
KFall::SA29,KFall,SA29,1,local_val,last_round_local_fit,465,0.9618798955613577,0.9631314793483627,0.9466019417475728,0.940347071583514,0.9796610169491525,0.9596015495296071,0.98593055784104,0.9683435677487964,0.05339805825242718,0.020338983050847456
SisFall::SA02,SisFall,SA02,0,local_val,last_round_local_fit,887,0.9442724458204335,0.9408364122069981,0.9594051446945338,0.9398451459201906,0.9222676797194623,0.9309734513274336,0.9800447172729512,0.9627732483986644,0.040594855305466235,0.0777323202805377
KFall::SA06,KFall,SA06,1,local_val,last_round_local_fit,396,0.9528883903533371,0.9522587503388839,0.9540901502504173,0.9099836333878887,0.9504273504273504,0.9297658862876255,0.9856769830058646,0.9533132027282437,0.045909849749582635,0.04957264957264957
KFall::SA08,KFall,SA08,1,local_val,last_round_local_fit,570,0.9672789896670494,0.9709917628309221,0.951969260326609,0.9327956989247311,0.9900142653352354,0.960553633217993,0.9805972255909974,0.9489006092386127,0.04803073967339097,0.009985734664764621
KFall::SA26,KFall,SA26,1,local_val,last_round_local_fit,452,0.9489744872436218,0.9539611935751118,0.929225645295587,0.9018475750577367,0.9786967418546366,0.9387019230769231,0.9814315138387184,0.9473574906500186,0.07077435470441298,0.021303258145363407
KFall::SA35,KFall,SA35,1,local_val,last_round_local_fit,438,0.9571815718157182,0.9601810213687237,0.9351403678606002,0.922722029988466,0.9852216748768473,0.9529481834425253,0.9749796136366887,0.9362253242258103,0.06485963213939981,0.014778325123152709
KFall::SA07,KFall,SA07,1,local_val,last_round_local_fit,436,0.8986876640419947,0.910747720689945,0.8778801843317973,0.7815934065934066,0.9436152570480929,0.8549962434259955,0.9673190626488652,0.9243465415855431,0.12211981566820276,0.05638474295190713
UpFall::S17,UpFall,S17,0,local_val,last_round_local_fit,432,0.9371693121693122,0.9125061485489424,0.9478193146417445,0.7490636704119851,0.8771929824561403,0.8080808080808081,0.9684972263212548,0.8507324491087982,0.05218068535825545,0.12280701754385964
UpFall::S06,UpFall,S06,2,local_val,last_round_local_fit,333,0.9540087010565569,0.9073621712142497,0.970064148253742,0.8055555555555556,0.8446601941747572,0.8246445497630331,0.9717803043409061,0.8182365407037601,0.02993585174625802,0.1553398058252427
UpFall::S08,UpFall,S08,2,local_val,last_round_local_fit,512,0.9142136248948697,0.8354620091076032,0.9762675296655879,0.8921568627450981,0.6946564885496184,0.7811158798283262,0.9301366140467897,0.7866750383728862,0.023732470334412083,0.3053435114503817
UpFall::S03,UpFall,S03,0,local_val,last_round_local_fit,430,0.8795499669093315,0.8569416526507228,0.8893219017926735,0.5696969696969697,0.8245614035087719,0.6738351254480287,0.898244246625918,0.7470361269589801,0.11067809820732658,0.17543859649122806
UpFall::S10,UpFall,S10,0,local_val,last_round_local_fit,473,0.9074200136147039,0.8017213114754098,0.96,0.7621359223300971,0.6434426229508197,0.6977777777777778,0.8576881900301105,0.7215960452952187,0.04,0.35655737704918034
UpFall::S13,UpFall,S13,0,local_val,last_round_local_fit,273,0.8259303721488596,0.8273651525016277,0.8254620123203286,0.4,0.8292682926829268,0.5396825396825397,0.9130548738752275,0.590715433312982,0.17453798767967146,0.17073170731707318
UpFall::S04,UpFall,S04,0,local_val,last_round_local_fit,511,0.8509447165850245,0.7864591825421153,0.888507718696398,0.5806451612903226,0.6844106463878327,0.6282722513089005,0.8971199186063954,0.5530175347099747,0.11149228130360206,0.3155893536121673
UpFall::S11,UpFall,S11,2,local_val,last_round_local_fit,471,0.86743711760707,0.8365799481110282,0.8811244979919679,0.5474006116207951,0.7920353982300885,0.6473779385171791,0.9003340796815581,0.5482278154374731,0.11887550200803212,0.2079646017699115
UpFall::S16,UpFall,S16,0,local_val,last_round_local_fit,531,0.7981520966595593,0.8028350805152376,0.7959356477561389,0.43160377358490565,0.8097345132743363,0.563076923076923,0.8539148614118829,0.54742218912345,0.20406435224386113,0.1902654867256637
UpFall::S09,UpFall,S09,2,local_val,last_round_local_fit,273,0.8674265146970606,0.8760264424647688,0.8649561107359892,0.4520547945205479,0.8870967741935484,0.5989110707803993,0.9071500657068386,0.41052099078787097,0.1350438892640108,0.11290322580645161
UpFall::S12,UpFall,S12,2,local_val,last_round_local_fit,372,0.7123724489795918,0.7773852149941379,0.6887417218543046,0.2996688741721854,0.8660287081339713,0.44526445264452646,0.835452820290743,0.36431830015806055,0.31125827814569534,0.1339712918660287
UpFall::S01,UpFall,S01,0,local_val,last_round_local_fit,231,0.7851288056206089,0.8421354204764343,0.7689269256089533,0.3301526717557252,0.9153439153439153,0.485273492286115,0.8709990908805918,0.3299777572206902,0.23107307439104674,0.08465608465608465
UpFall::S05,UpFall,S05,2,local_val,last_round_local_fit,332,0.8137071651090343,0.7507965968603376,0.8379160636758322,0.3978494623655914,0.6636771300448431,0.49747899159663866,0.8285710577378597,0.32930463124946624,0.16208393632416787,0.336322869955157
SisFall::SE14,SisFall,SE14,2,local_val,last_round_local_fit,302,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0
SisFall::SE01,SisFall,SE01,2,local_val,last_round_local_fit,600,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0
SisFall::SE04,SisFall,SE04,2,local_val,last_round_local_fit,812,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0
SisFall::SE12,SisFall,SE12,2,local_val,last_round_local_fit,354,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0
SisFall::SE09,SisFall,SE09,2,local_val,last_round_local_fit,530,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0
SisFall::SE13,SisFall,SE13,2,local_val,last_round_local_fit,758,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0
SisFall::SE07,SisFall,SE07,2,local_val,last_round_local_fit,732,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0
SisFall::SE02,SisFall,SE02,2,local_val,last_round_local_fit,284,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0
SisFall::SE15,SisFall,SE15,2,local_val,last_round_local_fit,331,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0
SisFall::SE11,SisFall,SE11,2,local_val,last_round_local_fit,328,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0
