cluster_id,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
1.144927536231884,614.8550724637681,0.9344401567016427,0.9296387726257103,0.9328829075949616,0.7216642071783143,0.7897221173197817,0.7467154732694438,0.966801050086128,0.8951676174678883,0.06711709240503855,0.06535034644833419
