accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
0.9305744759373556,0.9181347454076246,0.9619439790466775,0.7818984281869874,0.742075575339158,0.7528316839750255,0.038056020953322264,0.12567448823142832,0.8369267019343244,0.8047571617554448
