cluster_id,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.8405797101449275,605.768115942029,0.958265303753357,0.9468652439929659,0.9616451503110105,0.7568882186811179,0.787157801443037,0.7625482107661614,0.9766017565418331,0.9193179737042216,0.03835484968898944,0.06791466232507884
