accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.8835398094426935,0.8725630631540836,0.9135278710248877,0.7411742784022354,0.7246948178278522,0.7189189396745103,0.8418537710379275,0.7807300987781404,0.08647212897511222,0.16840174471672073
