accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.8691922980990202,0.8624023601239716,0.9074875060452902,0.7473466048453683,0.6883338268868028,0.7093992118986219,0.80969726828887,0.7857956667203173,0.09251249395470942,0.18268278579734726
