client_id,dataset,client,accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate,tn,fp,fn,tp
SisFall::SA16,SisFall,SA16,0.9855413584398117,0.9848661752337604,0.9882352941176471,0.9823232323232324,0.9814970563498738,0.9819099705511148,0.9993898316265111,0.9990956733754508,0.011764705882352941,0.018502943650126155,1764,21,22,1167
KFall::SA17,KFall,SA17,0.9648666232921275,0.9652850487081746,0.9479034307496823,0.9473007712082262,0.9826666666666667,0.9646596858638743,0.9953104616687845,0.9949534329042108,0.052096569250317665,0.017333333333333333,746,41,13,737
SisFall::SA12,SisFall,SA12,0.942458899213724,0.9459074560099022,0.9229334990677439,0.9028213166144201,0.9688814129520605,0.9346855983772819,0.99180858720998,0.99134770744715,0.07706650093225606,0.031118587047939444,1485,124,37,1152
KFall::SA31,KFall,SA31,0.9623777276147479,0.9665937710275883,0.9490291262135923,0.922077922077922,0.9841584158415841,0.9521072796934866,0.9920816110737287,0.9851071403774343,0.050970873786407765,0.015841584158415842,782,42,8,497
KFall::SA21,KFall,SA21,0.9325284090909091,0.9403981187069423,0.8909313725490197,0.8681481481481481,0.9898648648648649,0.9250197316495659,0.990206428855326,0.969129266536199,0.1090686274509804,0.010135135135135136,727,89,6,586
UpFall::S07,UpFall,S07,0.7543859649122807,0.745367717287488,0.7574021012416428,0.3021978021978022,0.7333333333333333,0.4280155642023346,0.853505253104107,0.651859868120386,0.24259789875835722,0.26666666666666666,793,254,40,110
UpFall::S02,UpFall,S02,0.7706611570247934,0.8577240817592988,0.7575534266764923,0.21666666666666667,0.9578947368421052,0.3533980582524272,0.9262459760307179,0.33688659498808543,0.24244657332350775,0.042105263157894736,1028,329,4,91
SisFall::SE03,SisFall,SE03,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,1031,0,0,0
SisFall::SE08,SisFall,SE08,1.0,1.0,1.0,0.0,0.0,0.0,,,0.0,0.0,935,0,0,0
