accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.9210045776321759,0.9085533396417218,0.9606283626007787,0.7963081662832617,0.7361570741590292,0.7509015344714199,0.8515449397004398,0.8125745038474083,0.039371637399221046,0.14352168331733564
