accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
0.8724869663662599,0.8574488800120484,0.9069155601248043,0.7277702661976594,0.6876609573756581,0.695722576796103,0.09308443987519582,0.19201780010070688,0.8135824797714286,0.7644744402807641
