accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.9170421251599163,0.9121738288811387,0.9313453116850258,0.7584233648375759,0.780647423734687,0.7617591220486702,0.8504327816358509,0.8040925043723414,0.068654688314974,0.10699765392274815
