accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.8778721950138152,0.8598947250211155,0.9262446542619086,0.7348900483170947,0.6594964752146186,0.6823012671141417,0.8077230613299701,0.7611085865347966,0.07375534573809141,0.2064552042196772
