accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.8892640338704036,0.8734559014505379,0.9184600071096084,0.7541254766930715,0.7296937926142658,0.7283321788529996,0.8527040996449208,0.7902117639150535,0.0815399928903917,0.17154820420853292
