cluster_id,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.8405797101449275,607.6231884057971,0.9335764313269557,0.9268964254216586,0.9316013577684146,0.7164016835358743,0.7852932706739036,0.7434016494492123,0.9676738124201298,0.8973555137446056,0.0683986422315855,0.06977919309421222
