accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.9374516071287705,0.9345132882690338,0.9439880404109574,0.768028852549897,0.7978971185926799,0.7768932033933806,0.843099122821922,0.8011985240715472,0.05601195958904285,0.07496146387288957
