accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
0.9172558427142925,0.9048646140942758,0.9379989689099107,0.7579111397351994,0.7463778462861513,0.7458466942401971,0.06200103109008902,0.1282697407213591,0.8334996843668043,0.7880494016055274
