accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.9121322719599598,0.9073541947540236,0.925570111651918,0.7639737006280238,0.7854206054423353,0.7659980230551642,0.8579504762764694,0.8075839056722629,0.07442988834808195,0.11086172214387191
