accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.8706077380393529,0.8498519714186908,0.920989145058837,0.7520688857179614,0.6723668017817855,0.6902578155356426,0.8381510122153031,0.770012044351828,0.07901085494116311,0.22128520222145528
