accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.8955906300773379,0.8811002985157357,0.9327866466578355,0.7488505386407567,0.7162865815898984,0.7225748130329692,0.8337521759153699,0.7910978416183659,0.06721335334216434,0.17058604962636437
