cluster_id,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.8405797101449275,605.768115942029,0.9393034245115798,0.9308078652950041,0.942657226150838,0.7287188284924013,0.7802844580282684,0.7464924352473229,0.9694454222905098,0.9031701337924279,0.05734277384916175,0.07478800573984765
