accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.6677503953848454,0.6862761194720421,0.5756708589680146,0.4806165886579189,0.676058371763195,0.5125692855893942,0.7010862608910887,0.614748890310998,0.4243291410319856,0.19858921524431503
