accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
0.9363443391599493,0.9282761972656682,0.9415502372620413,0.7693592288741554,0.7896497442768059,0.7748530393039788,0.058449762737958974,0.08499784273070428,0.8433933650754671,0.8035863578226601
