cluster_id,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.8405797101449275,600.927536231884,0.9553898616929251,0.9487465661004068,0.953752635468694,0.7443723161112793,0.7988129605002354,0.7662631051772393,0.9750754489364224,0.9068185839803934,0.046247364531306005,0.05625950326788058
