accuracy,balanced_accuracy,specificity,precision,recall,f1,far,miss_rate,roc_auc,pr_auc
0.9372893899514793,0.9255907071861337,0.9582504545550766,0.7890054043966133,0.7675785468247006,0.7760213872764722,0.04174954544492315,0.1070690401828096,0.8462170855497948,0.810882423434127
