cluster_id,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
1.144927536231884,614.8550724637681,0.92877130302135,0.927414924055037,0.9229512254906684,0.718732551896026,0.7999768611964709,0.7498549103089083,0.9700222808895742,0.9078087788473107,0.0770487745093317,0.055095602571645017
