cluster_id,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.8405797101449275,626.9420289855072,0.9336379346785459,0.929462590298644,0.9321659373477863,0.7218557299247552,0.7908413366179776,0.7472665116420366,0.9689568277172199,0.9002844502058035,0.0678340626522138,0.06423112715013833
