cluster_id,train_examples,accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.8405797101449275,626.9420289855072,0.9369565971762597,0.929475666659021,0.9374584415815432,0.7274071847322475,0.7853497321007104,0.7493180208935168,0.9697316697882518,0.9020640773676343,0.06254155841845682,0.06972273166740564
