accuracy,balanced_accuracy,specificity,precision,recall,f1,roc_auc,pr_auc,far,miss_rate
0.8799835098773173,0.8779922617395287,0.875365178185761,0.71496216209133,0.7818613421160945,0.7372354887904785,0.8424780617072859,0.7814301010294681,0.12463482181423917,0.11938065470670402
